payment_id,order_id,payment_type,installments,payment_value
PAY000638,O000638,credit_card,2,1221.88
PAY000639,O000639,digital_wallet,1,345.81
PAY000640,O000640,bank_transfer,1,233.12
PAY000641,O000641,debit_card,1,7.81
PAY000642,O000642,debit_card,1,1826.35
PAY000643,O000643,credit_card,6,1039.13
PAY000644,O000644,credit_card,1,1482.01
PAY000645,O000645,credit_card,1,422.62
PAY000646,O000646,credit_card,3,599.06
PAY000647,O000647,credit_card,12,980.27
PAY000648,O000648,credit_card,3,1278.91
PAY000649,O000649,credit_card,2,127.44
PAY000650,O000650,credit_card,6,123.38
PAY000651,O000651,bank_transfer,1,552.97
PAY000652,O000652,credit_card,12,190.16
PAY000653,O000653,debit_card,1,306.75
PAY000654,O000654,debit_card,1,1002.58
PAY000655,O000655,credit_card,3,269.33
PAY000656,O000656,credit_card,6,173.63
PAY000657,O000657,credit_card,12,619.79
PAY000658,O000658,digital_wallet,1,880.33
PAY000659,O000659,debit_card,1,1574.57
PAY000660,O000660,credit_card,1,313.73
PAY000661,O000661,debit_card,1,564.45
PAY000662,O000662,credit_card,3,898.69
PAY000663,O000663,bank_transfer,1,2454.02
PAY000664,O000664,bank_transfer,1,133.73
PAY000665,O000665,credit_card,12,1138.89
PAY000666,O000666,debit_card,1,818.71
PAY000667,O000667,credit_card,1,748.97
PAY000668,O000668,credit_card,12,780.77
PAY000669,O000669,credit_card,1,93.93
PAY000670,O000670,credit_card,2,240.25
PAY000671,O000671,credit_card,3,1086.68
PAY000672,O000672,bank_transfer,1,1059.14
PAY000673,O000673,credit_card,2,87.23
PAY000674,O000674,debit_card,1,11734.99
PAY000675,O000675,bank_transfer,1,93.71
PAY000676,O000676,credit_card,3,26.8
PAY000677,O000677,credit_card,12,273.18
PAY000678,O000678,credit_card,1,1576.26
PAY000679,O000679,debit_card,1,1030.25
PAY000680,O000680,credit_card,1,1423.96
PAY000681,O000681,credit_card,1,98.75
PAY000682,O000682,debit_card,1,1571.06
PAY000683,O000683,credit_card,3,1992.09
PAY000684,O000684,digital_wallet,1,599.52
PAY000685,O000685,credit_card,1,700.25
PAY000686,O000686,bank_transfer,1,2372.83
PAY000687,O000687,debit_card,1,481.27
PAY000688,O000688,bank_transfer,1,3502.69
PAY000689,O000689,credit_card,1,1276.11
PAY000690,O000690,credit_card,1,1111.12
PAY000691,O000691,debit_card,1,1568.41
PAY000692,O000692,credit_card,1,496.35
PAY000693,O000693,credit_card,2,558.83
PAY000694,O000694,credit_card,3,859.39
PAY000695,O000695,credit_card,3,1178.66
PAY000696,O000696,bank_transfer,1,354.02
PAY000697,O000697,digital_wallet,1,669.72
PAY000698,O000698,digital_wallet,1,2274.88
PAY000699,O000699,digital_wallet,1,684.1
PAY000700,O000700,credit_card,2,708.66
PAY000701,O000701,debit_card,1,780.87
PAY000702,O000702,credit_card,1,772.94
PAY000703,O000703,debit_card,1,542.84
PAY000704,O000704,digital_wallet,1,403.21
PAY000705,O000705,credit_card,2,2172.96
PAY000706,O000706,credit_card,2,2443.01
PAY000707,O000707,credit_card,12,1531.17
PAY000708,O000708,credit_card,3,964.91
PAY000709,O000709,digital_wallet,1,11.0
PAY000710,O000710,credit_card,6,1390.9
PAY000711,O000711,credit_card,1,604.32
PAY000712,O000712,bank_transfer,1,328.95
PAY000713,O000713,CREDIT_CARD,1,89.12
PAY000714,O000714,credit_card,3,283.73
PAY000715,O000715,debit_card,1,445.7
PAY000716,O000716,credit_card,1,780.2
PAY000717,O000717,credit_card,3,180.46
PAY000718,O000718,credit_card,2,275.02
PAY000719,O000719,credit_card,12,468.76
PAY000720,O000720,debit_card,1,1400.9
PAY000721,O000721,credit_card,3,532.41
PAY000722,O000722,credit_card,12,64.76
PAY000723,O000723,credit_card,3,2594.83
PAY000724,O000724,digital_wallet,1,768.78
PAY000725,O000725,credit_card,12,979.09
PAY000726,O000726,credit_card,2,316.46
PAY000727,O000727,debit_card,1,91.7
PAY000728,O000728,debit_card,1,1020.43
PAY000729,O000729,debit_card,1,3026.92
PAY000730,O000730,debit_card,1,788.77
PAY000731,O000731,debit_card,1,1343.36
PAY000732,O000732,credit_card,2,585.9
PAY000733,O000733,credit_card,2,2040.93
PAY000734,O000734,credit_card,2,179.04
PAY000735,O000735,digital_wallet,1,758.14
PAY000736,O000736,digital_wallet,1,486.99
PAY000737,O000737,debit_card,1,1541.24
PAY000738,O000738,digital_wallet,1,1432.1
PAY000739,O000739,credit_card,12,1158.57
PAY000740,O000740,bank_transfer,1,708.83
PAY000741,O000741,credit_card,3,965.94
PAY000742,O000742,debit_card,1,503.64
PAY000743,O000743,debit_card,1,1340.09
PAY000744,O000744,credit_card,1,1130.55
PAY000745,O000745,credit_card,3,382.18
PAY000746,O000746,debit_card,1,3211.77
PAY000747,O000747,debit_card,1,114.12
PAY000748,O000748, debit_card ,1,229.0
PAY000749,O000749,credit_card,2,1414.08
PAY000750,O000750,debit_card,1,998.5
PAY000751,O000751,credit_card,1,1085.66
PAY000752,O000752,debit_card,1,443.87
PAY000753,O000753,CREDIT_CARD,1,1533.29
PAY000754,O000754,credit_card,12,118.22
PAY000755,O000755,debit_card,1,1992.87
PAY000756,O000756,credit_card,1,3251.28
PAY000757,O000757,credit_card,3,1219.99
PAY000758,O000758,debit_card,1,766.03
PAY000759,O000759,bank_transfer,1,177.95
PAY000760,O000760,credit_card,2,1089.2
PAY000761,O000761,credit_card,12,754.56
PAY000762,O000762,debit_card,1,165.12
PAY000763,O000763,credit_card,3,451.11
PAY000764,O000764,credit_card,12,1203.2
PAY000765,O000765,credit_card,2,293.51
PAY000766,O000766,debit_card,1,2515.97
PAY000767,O000767,credit_card,3,1205.18
PAY000768,O000768, digital_wallet ,1,887.79
PAY000769,O000769,credit_card,12,741.29
PAY000770,O000770,DIGITAL_WALLET,1,697.22
PAY000771,O000771,debit_card,1,674.76
PAY000772,O000772,credit_card,3,1086.78
PAY000773,O000773,credit_card,12,317.09
PAY000774,O000774,debit_card,1,544.13
PAY000775,O000775,credit_card,3,2908.49
PAY000776,O000776,credit_card,12,1334.25
PAY000777,O000777,debit_card,1,903.44
PAY000778,O000778,credit_card,2,2162.49
PAY000779,O000779,credit_card,1,983.49
PAY000780,O000780,digital_wallet,1,1204.14
PAY000781,O000781,credit_card,1,3517.83
PAY000782,O000782,bank_transfer,1,578.26
PAY000783,O000783,credit_card,3,1261.78
PAY000784,O000784,debit_card,1,33.43
PAY000785,O000785,credit_card,6,661.38
PAY000786,O000786,credit_card,3,623.07
PAY000787,O000787,credit_card,1,493.4
PAY000788,O000788,credit_card,1,2521.7
PAY000789,O000789,credit_card,3,68.69
PAY000790,O000790,debit_card,1,1419.38
PAY000791,O000791,credit_card,1,1253.7
PAY000792,O000792,credit_card,2,365.25
PAY000793,O000793,digital_wallet,1,1721.3
PAY000794,O000794,credit_card,1,578.84
PAY000795,O000795,bank_transfer,1,2323.22
PAY000796,O000796,bank_transfer,1,1908.34
PAY000797,O000797,credit_card,3,2076.48
PAY000798,O000798,credit_card,2,2351.6
PAY000799,O000799,bank_transfer,1,1925.21
PAY000800,O000800,credit_card,3,322.77
PAY000801,O000801,credit_card,2,653.85
PAY000802,O000802,debit_card,1,519.79
PAY000803,O000803,credit_card,2,6210.13
PAY000804,O000804,credit_card,3,794.81
PAY000805,O000805,debit_card,1,598.91
PAY000806,O000806,digital_wallet,1,363.73
PAY000807,O000807,debit_card,1,406.26
PAY000808,O000808,digital_wallet,1,888.91
PAY000809,O000809,credit_card,3,2120.44
PAY000810,O000810,credit_card,3,422.85
PAY000811,O000811,digital_wallet,1,834.14
PAY000812,O000812,credit_card,1,36.36
PAY000813,O000813,bank_transfer,1,625.36
PAY000814,O000814,credit_card,12,1811.57
PAY000815,O000815,debit_card,1,1265.58
PAY000816,O000816,credit_card,2,419.41
PAY000817,O000817,credit_card,3,1205.71
PAY000818,O000818,debit_card,1,770.86
PAY000819,O000819,credit_card,12,826.99
PAY000820,O000820,digital_wallet,1,2712.63
PAY000821,O000821,digital_wallet,1,1895.32
PAY000822,O000822,digital_wallet,1,455.66
PAY000823,O000823,credit_card,2,248.44
PAY000824,O000824,bank_transfer,1,478.67
PAY000825,O000825,credit_card,12,2134.25
PAY000826,O000826,credit_card,1,1939.49
PAY000827,O000827,credit_card,3,147.78
PAY000828,O000828,digital_wallet,1,296.39
PAY000829,O000829,debit_card,1,316.17
PAY000830,O000830,debit_card,1,411.45
PAY000831,O000831,debit_card,1,3753.35
PAY000832,O000832,bank_transfer,1,822.9
PAY000833,O000833,credit_card,2,399.29
PAY000834,O000834,bank_transfer,1,5038.95
PAY000835,O000835,credit_card,2,3018.1
PAY000836,O000836,credit_card,6,704.95
PAY000837,O000837,credit_card,1,1598.74
PAY000838,O000838,credit_card,2,1057.94
PAY000839,O000839,debit_card,1,530.06
PAY000840,O000840,digital_wallet,1,121.18
PAY000841,O000841,debit_card,1,1075.15
PAY000842,O000842,digital_wallet,1,463.34
PAY000843,O000843,credit_card,2,2321.39
PAY000844,O000844,credit_card,1,4090.42
PAY000845,O000845,credit_card,2,3236.07
PAY000846,O000846,credit_card,12,244.18
PAY000847,O000847,digital_wallet,1,848.38
PAY000848,O000848,digital_wallet,1,42.79
PAY000849,O000849,debit_card,1,466.75
PAY000850,O000850,credit_card,6,533.18
PAY000851,O000851,credit_card,3,834.14
PAY000852,O000852,debit_card,1,1345.0
PAY000853,O000853,debit_card,1,27.87
PAY000854,O000854,credit_card,1,930.97
PAY000855,O000855,bank_transfer,1,454.93
PAY000856,O000856,credit_card,3,1986.55
PAY000857,O000857,credit_card,3,341.6
PAY000858,O000858,credit_card,3,2247.96
PAY000859,O000859,credit_card,3,3840.77
PAY000860,O000860,debit_card,1,109.06
PAY000861,O000861,credit_card,3,603.94
PAY000862,O000862,credit_card,1,1135.9
PAY000863,O000863,credit_card,3,822.91
PAY000864,O000864,digital_wallet,1,82.14
PAY000865,O000865,digital_wallet,1,1066.52
PAY000866,O000866,debit_card,1,651.22
PAY000867,O000867,debit_card,1,54.63
PAY000868,O000868,debit_card,1,1320.72
PAY000869,O000869,debit_card,1,225.92
PAY000870,O000870,credit_card,6,58.86
PAY000871,O000871,credit_card,2,450.24
PAY000872,O000872,credit_card,6,3578.45
PAY000873,O000873,bank_transfer,1,2922.0
PAY000874,O000874, digital_wallet ,1,158.05
PAY000875,O000875,credit_card,2,1587.93
PAY000876,O000876,credit_card,2,2117.59
PAY000877,O000877,bank_transfer,1,1918.74
PAY000878,O000878,credit_card,3,503.66
PAY000879,O000879,CREDIT_CARD,1,2752.31
PAY000880,O000880,debit_card,1,530.66
PAY000881,O000881,debit_card,1,378.31
PAY000882,O000882,debit_card,1,88.85
PAY000883,O000883,debit_card,1,504.35
PAY000884,O000884,debit_card,1,986.52
PAY000885,O000885,credit_card,1,2173.0
PAY000886,O000886,credit_card,6,2238.58
PAY000887,O000887,credit_card,6,717.8
PAY000888,O000888,credit_card,1,2735.08
PAY000889,O000889,digital_wallet,1,749.84
PAY000890,O000890,debit_card,1,574.93
PAY000891,O000891,credit_card,6,3487.54
PAY000892,O000892,bank_transfer,1,693.26
PAY000893,O000893,credit_card,2,647.87
PAY000894,O000894,credit_card,6,102.77
PAY000895,O000895,CREDIT_CARD,12,775.81
PAY000896,O000896,bank_transfer,1,420.47
PAY000897,O000897,digital_wallet,1,585.68
PAY000898,O000898,debit_card,1,676.51
PAY000899,O000899,bank_transfer,1,724.45
PAY000900,O000900,credit_card,2,1976.96
PAY000901,O000901,digital_wallet,1,953.59
PAY000902,O000902,credit_card,2,2098.11
PAY000903,O000903,credit_card,3,446.98
PAY000904,O000904,credit_card,1,2953.81
PAY000905,O000905,credit_card,1,525.49
PAY000906,O000906,credit_card,12,1235.6
PAY000907,O000907,debit_card,1,498.91
PAY000908,O000908,debit_card,1,324.24
PAY000909,O000909,credit_card,3,65.39
PAY000910,O000910,credit_card,3,238.67
PAY000911,O000911,credit_card,2,151.96
PAY000912,O000912,bank_transfer,1,2117.43
PAY000913,O000913,digital_wallet,1,547.74
PAY000914,O000914,credit_card,6,1163.0
PAY000915,O000915,digital_wallet,1,786.55
PAY000916,O000916,credit_card,3,612.59
PAY000917,O000917,credit_card,3,469.24
PAY000918,O000918,credit_card,2,915.8
PAY000919,O000919,debit_card,1,1886.17
PAY000920,O000920,debit_card,1,144.9
PAY000921,O000921,debit_card,1,951.11
PAY000922,O000922,debit_card,1,636.73
PAY000923,O000923,credit_card,1,422.15
PAY000924,O000924,credit_card,12,487.49
PAY000925,O000925,credit_card,12,2478.82
PAY000926,O000926,credit_card,3,167.88
PAY000927,O000927,credit_card,3,2438.6
PAY000928,O000928,debit_card,1,549.7
PAY000929,O000929,bank_transfer,1,1804.06
PAY000930,O000930,debit_card,1,369.51
PAY000931,O000931,credit_card,12,712.12
PAY000932,O000932,credit_card,1,322.05
PAY000933,O000933,debit_card,1,1703.62
PAY000934,O000934,debit_card,1,2119.94
PAY000935,O000935,credit_card,2,96.15
PAY000936,O000936,bank_transfer,1,120.48
PAY000937,O000937,digital_wallet,1,1657.27
PAY000938,O000938,bank_transfer,1,582.37
PAY000939,O000939,DEBIT_CARD,1,2741.77
PAY000940,O000940,digital_wallet,1,431.2
PAY000941,O000941,debit_card,1,18642.05
PAY000942,O000942,debit_card,1,106.55
PAY000943,O000943,digital_wallet,1,495.73
PAY000944,O000944,credit_card,3,147.18
PAY000945,O000945,bank_transfer,1,869.92
PAY000946,O000946,credit_card,6,480.34
PAY000947,O000947,credit_card,1,508.16
PAY000948,O000948,credit_card,6,388.72
PAY000949,O000949,credit_card,1,604.16
PAY000950,O000950,credit_card,12,4362.05
PAY000951,O000951,credit_card,6,447.0
PAY000952,O000952,debit_card,1,2228.43
PAY000953,O000953,digital_wallet,1,1214.58
PAY000954,O000954,credit_card,1,831.7
PAY000955,O000955,digital_wallet,1,51.43
PAY000956,O000956,debit_card,1,2738.04
PAY000957,O000957,bank_transfer,1,2174.85
PAY000958,O000958,digital_wallet,1,2161.66
PAY000959,O000959,debit_card,1,1114.31
PAY000960,O000960,debit_card,1,3690.17
PAY000961,O000961,credit_card,1,1167.24
PAY000962,O000962,credit_card,2,751.62
PAY000963,O000963,credit_card,1,152.1
PAY000964,O000964,credit_card,2,2533.39
PAY000965,O000965,credit_card,1,196.18
PAY000966,O000966,credit_card,1,51.39
PAY000967,O000967,credit_card,1,1121.66
PAY000968,O000968,credit_card,1,325.15
PAY000969,O000969,credit_card,1,962.02
PAY000970,O000970,credit_card,3,375.7
PAY000971,O000971,credit_card,2,1317.66
PAY000972,O000972,credit_card,1,819.9
PAY000973,O000973,credit_card,6,851.16
PAY000974,O000974,credit_card,12,799.36
PAY000975,O000975,debit_card,1,450.53
PAY000976,O000976,debit_card,1,2136.11
PAY000977,O000977,credit_card,1,936.71
PAY000978,O000978,digital_wallet,1,159.34
PAY000979,O000979,bank_transfer,1,951.85
PAY000980,O000980,credit_card,2,3983.81
PAY000981,O000981,credit_card,6,1185.95
PAY000982,O000982,debit_card,1,864.0
PAY000983,O000983,credit_card,3,1824.18
PAY000984,O000984,credit_card,2,706.88
PAY000985,O000985,DIGITAL_WALLET,1,454.69
PAY000986,O000986,credit_card,1,946.27
PAY000987,O000987,credit_card,1,514.32
PAY000988,O000988,credit_card,6,447.44
PAY000989,O000989,credit_card,12,384.23
PAY000990,O000990,debit_card,1,524.03
PAY000991,O000991,debit_card,1,754.12
PAY000992,O000992,bank_transfer,1,1044.47
PAY000993,O000993,credit_card,2,1940.21
PAY000994,O000994,credit_card,1,1173.75
PAY000995,O000995,bank_transfer,1,1689.06
PAY000996,O000996,bank_transfer,1,2706.92
PAY000997,O000997,credit_card,6,707.2
PAY000998,O000998,credit_card,1,1521.67
PAY000999,O000999,credit_card,3,111.62
PAY001000,O001000,debit_card,1,237.25
PAY001001,O001001,bank_transfer,1,1825.86
PAY001002,O001002,digital_wallet,1,1090.6
PAY001003,O001003,credit_card,6,1096.81
PAY001004,O001004,debit_card,1,1723.7
PAY001005,O001005,credit_card,2,496.92
PAY001006,O001006,credit_card,2,188.66
PAY001007,O001007,bank_transfer,1,560.03
PAY001008,O001008,credit_card,2,317.54
PAY001009,O001009,digital_wallet,1,1714.92
PAY001010,O001010,credit_card,6,1040.14
PAY001011,O001011,bank_transfer,1,922.6
PAY001012,O001012,digital_wallet,1,2918.01
PAY001013,O001013,bank_transfer,1,2517.98
PAY001014,O001014,debit_card,1,1585.82
PAY001015,O001015,bank_transfer,1,543.86
PAY001016,O001016,bank_transfer,1,3696.33
PAY001017,O001017,credit_card,6,1272.51
PAY001018,O001018,credit_card,2,993.11
PAY001019,O001019,credit_card,1,2898.87
PAY001020,O001020,credit_card,2,1417.64
PAY001021,O001021,credit_card,2,1412.18
PAY001022,O001022,credit_card,6,1560.18
PAY001023,O001023,credit_card,1,157.73
PAY001024,O001024,debit_card,1,507.68
PAY001025,O001025,debit_card,1,451.88
PAY001026,O001026,credit_card,3,1047.86
PAY001027,O001027,credit_card,6,572.54
PAY001028,O001028,digital_wallet,1,789.39
PAY001029,O001029,credit_card,1,912.16
PAY001030,O001030,digital_wallet,1,878.3
PAY001031,O001031,digital_wallet,1,1167.48
PAY001032,O001032,credit_card,2,2244.21
PAY001033,O001033,credit_card,1,184.05
PAY001034,O001034,credit_card,1,380.21
PAY001035,O001035,credit_card,1,1139.49
PAY001036,O001036,credit_card,3,2648.74
PAY001037,O001037,credit_card,1,708.04
PAY001038,O001038,bank_transfer,1,1096.36
PAY001039,O001039,digital_wallet,1,1181.85
PAY001040,O001040,debit_card,1,431.86
PAY001041,O001041,digital_wallet,1,680.8
PAY001042,O001042,credit_card,2,607.55
PAY001043,O001043,credit_card,3,926.83
PAY001044,O001044,debit_card,1,1384.72
PAY001045,O001045,credit_card,1,717.71
PAY001046,O001046,debit_card,1,30.45
PAY001047,O001047,credit_card,12,648.04
PAY001048,O001048,digital_wallet,1,1147.52
PAY001049,O001049,credit_card,3,1252.62
PAY001050,O001050,credit_card,2,358.65
PAY001051,O001051,debit_card,1,754.19
PAY001052,O001052,digital_wallet,1,1046.26
PAY001053,O001053,credit_card,1,275.88
PAY001054,O001054,debit_card,1,688.58
PAY001055,O001055,credit_card,1,300.46
PAY001056,O001056,credit_card,3,19.87
PAY001057,O001057,credit_card,6,649.91
PAY001058,O001058,debit_card,1,415.55
PAY001059,O001059,debit_card,1,840.12
PAY001060,O001060,credit_card,6,318.49
PAY001061,O001061,credit_card,12,3119.82
PAY001062,O001062,credit_card,3,432.44
PAY001063,O001063,debit_card,1,496.43
PAY001064,O001064,credit_card,3,1016.84
PAY001065,O001065,credit_card,2,586.69
PAY001066,O001066,debit_card,1,283.28
PAY001067,O001067,debit_card,1,79.23
PAY001068,O001068,credit_card,1,348.57
PAY001069,O001069,credit_card,1,521.61
PAY001070,O001070,digital_wallet,1,298.61
PAY001071,O001071,debit_card,1,212.04
PAY001072,O001072,digital_wallet,1,558.56
PAY001073,O001073,debit_card,1,161.98
PAY001074,O001074,digital_wallet,1,542.39
PAY001075,O001075,debit_card,1,108.11
PAY001076,O001076,debit_card,1,839.46
PAY001077,O001077,debit_card,1,1423.91
PAY001078,O001078,digital_wallet,1,1004.37
PAY001079,O001079,digital_wallet,1,668.67
PAY001080,O001080,debit_card,1,850.81
PAY001081,O001081,debit_card,1,1101.15
PAY001082,O001082,credit_card,2,1632.11
PAY001083,O001083,digital_wallet,1,190.96
PAY001084,O001084,digital_wallet,1,26.17
PAY001085,O001085,credit_card,1,322.1
PAY001086,O001086,debit_card,1,944.31
PAY001087,O001087,debit_card,1,891.32
PAY001088,O001088,credit_card,3,1558.44
PAY001089,O001089,debit_card,1,5435.89
PAY001090,O001090,digital_wallet,1,199.14
PAY001091,O001091,debit_card,1,582.31
PAY001092,O001092,credit_card,2,144.44
PAY001093,O001093,digital_wallet,1,656.59
PAY001094,O001094,credit_card,6,92.15
PAY001095,O001095,debit_card,1,2584.5
PAY001096,O001096,credit_card,6,441.34
PAY001097,O001097,bank_transfer,1,448.03
PAY001098,O001098,debit_card,1,472.45
PAY001099,O001099,debit_card,1,560.0
PAY001100,O001100,credit_card,12,93.13
PAY001101,O001101,credit_card,3,424.52
PAY001102,O001102,credit_card,12,764.63
PAY001103,O001103,digital_wallet,1,1179.61
PAY001104,O001104,credit_card,3,1907.99
PAY001105,O001105,credit_card,1,464.91
PAY001106,O001106,debit_card,1,804.83
