review_id,order_id,review_score,review_comment,review_date
R000784,O000784,5,Muy buena experiencia,2024-12-04
R000785,O000785,2,Producto regular,2025-07-12
R000786,O000786,4,Todo bien,2025-01-30
R000787,O000787,5,Llegó perfecto,2024-10-28
R000788,O000788,2,Demora excesiva,2026-01-15
R000789,O000789,1,No lo recomiendo,2025-09-16
R000791,O000791,5,Muy buena experiencia,2025-01-06
R000794,O000794,2,Podría mejorar,2026-03-05
R000795,O000795,5,Muy buena experiencia,2025-12-21
R000796,O000796,4,Buena compra,2024-02-04
R000797,O000797,2,Demora excesiva,2025-09-18
R000798,O000798,2,Demora excesiva,2024-01-24
R000799,O000799,4,Buena compra,2026-01-26
R000800,O000800,4,Buena compra,2025-09-25
R000801,O000801,4,Todo bien,2025-01-14
R000802,O000802,4,Todo bien,2024-10-02
R000803,O000803,4,Recomendado,2024-07-27
R000804,O000804,3,Aceptable,2025-01-15
R000805,O000805,2,Podría mejorar,2025-06-13
R000806,O000806,4,Todo bien,2025-05-23
R000808,O000808,2,Podría mejorar,2024-03-18
R000809,O000809,5,Llegó perfecto,2025-10-07
R000811,O000811,2,Podría mejorar,2026-03-27
R000812,O000812,3,Cumple lo esperado,2025-01-12
R000813,O000813,5,Excelente producto,2024-04-11
R000814,O000814,4,,2024-02-12
R000818,O000818,3,Aceptable,2025-04-08
R000819,O000819,1,No lo recomiendo,2025-10-16
R000820,O000820,4,Buena compra,2024-11-25
R000821,O000821,4,Recomendado,2024-10-06
R000825,O000825,4,Todo bien,2026-04-01
R000826,O000826,5,Excelente producto,2026-03-13
R000827,O000827,4,Buena compra,2025-11-12
R000830,O000830,5,Muy buena experiencia,2026-02-09
R000831,O000831,4,Todo bien,2025-11-05
R000832,O000832,5,Llegó perfecto,2026-03-11
R000833,O000833,4,Buena compra,2024-08-02
R000834,O000834,4,Recomendado,2026-04-28
R000835,O000835,1,Producto llegó tarde,2024-02-26
R000836,O000836,4,Recomendado,2024-03-08
R000838,O000838,5,Excelente producto,2024-05-26
R000839,O000839,2,,2026-02-19
R000840,O000840,5,Excelente producto,2024-09-14
R000841,O000841,5,Llegó perfecto,2025-12-07
R000843,O000843,4,Recomendado,2025-02-28
R000846,O000846,5,Muy buena experiencia,2025-02-03
R000847,O000847,4,Todo bien,2025-08-14
R000849,O000849,2,Podría mejorar,2024-05-27
R000850,O000850,5,Llegó perfecto,2025-03-26
R000851,O000851,1,No lo recomiendo,2025-10-20
R000853,O000853,2,,2024-03-04
R000856,O000856,4,Recomendado,2024-12-14
R000857,O000857,5,Muy buena experiencia,2026-03-21
R000858,O000858,4,Buena compra,2024-08-28
R000859,O000859,5,Llegó perfecto,2024-04-25
R000860,O000860,1,No lo recomiendo,2025-05-11
R000861,O000861,3,Cumple lo esperado,2024-04-30
R000863,O000863,3,Cumple lo esperado,2025-11-24
R000865,O000865,2,Podría mejorar,2024-12-23
R000867,O000867,5,Llegó perfecto,2025-10-11
R000868,O000868,2,,2024-12-15
R000869,O000869,2,Demora excesiva,2026-04-09
R000870,O000870,2,Demora excesiva,2025-01-14
R000871,O000871,4,Buena compra,2025-08-31
R000872,O000872,4,Buena compra,2025-08-08
R000873,O000873,5,Llegó perfecto,2025-03-17
R000874,O000874,4,Recomendado,2026-05-01
R000875,O000875,4,Todo bien,2026-07-09
R000877,O000877,4,Todo bien,2025-07-15
R000878,O000878,5,Llegó perfecto,2024-10-18
R000879,O000879,2,Producto regular,2025-02-02
R000880,O000880,4,Todo bien,2025-05-09
R000881,O000881,5,Llegó perfecto,2026-04-29
R000882,O000882,1,Producto llegó tarde,2024-07-19
R000883,O000883,4,,2024-03-11
R000884,O000884,5,Muy buena experiencia,2024-06-28
R000885,O000885,5,Llegó perfecto,2026-01-27
R000886,O000886,5,Muy buena experiencia,2025-12-20
R000887,O000887,2,Podría mejorar,2026-02-17
R000889,O000889,1,No lo recomiendo,2026-04-16
R000890,O000890,3,Experiencia normal,2026-05-27
R000892,O000892,5,Llegó perfecto,2026-04-04
R000896,O000896,4,Buena compra,2024-03-26
R000897,O000897,4,Todo bien,2024-02-27
R000898,O000898,5,Muy buena experiencia,2025-05-20
R000899,O000899,5,Excelente producto,2025-07-05
R000900,O000900,4,Recomendado,2024-03-17
R000903,O000903,5,,2024-01-20
R000904,O000904,3,Experiencia normal,2024-05-26
R000905,O000905,5,,2025-01-01
R000906,O000906,4,Buena compra,2024-08-08
R000907,O000907,5,Muy buena experiencia,2025-03-08
R000908,O000908,2,Producto regular,2025-04-05
R000909,O000909,4,Recomendado,2025-03-13
R000910,O000910,1,Producto llegó tarde,2024-01-29
R000913,O000913,5,Excelente producto,2025-05-31
R000914,O000914,4,Recomendado,2025-07-28
R000915,O000915,4,Todo bien,2025-04-18
R000916,O000916,5,Llegó perfecto,2024-07-26
R000918,O000918,4,Todo bien,2025-11-18
R000919,O000919,3,Aceptable,2024-12-17
R000920,O000920,3,Experiencia normal,2025-04-02
R000922,O000922,1,Muy mala experiencia,2026-05-16
R000923,O000923,1,No lo recomiendo,2026-06-19
R000924,O000924,5,,2025-11-19
R000925,O000925,4,Buena compra,2024-02-22
R000926,O000926,4,,2024-03-27
R000927,O000927,5,Muy buena experiencia,2026-07-03
R000929,O000929,4,Todo bien,2024-02-08
R000930,O000930,4,Recomendado,2026-03-11
R000931,O000931,2,Producto regular,2025-10-05
R000932,O000932,5,Excelente producto,2025-10-29
R000933,O000933,1,No lo recomiendo,2024-01-24
R000934,O000934,5,Llegó perfecto,2025-06-09
R000935,O000935,4,Todo bien,2025-10-24
R000936,O000936,3,Experiencia normal,2024-04-29
R000938,O000938,4,Todo bien,2024-10-26
R000939,O000939,5,Excelente producto,2026-06-17
R000940,O000940,5,Muy buena experiencia,2026-05-19
R000941,O000941,4,Recomendado,2026-04-20
R000944,O000944,4,Buena compra,2026-05-12
R000945,O000945,1,No lo recomiendo,2025-11-23
R000946,O000946,4,Todo bien,2024-11-28
R000948,O000948,5,Llegó perfecto,2025-08-07
R000950,O000950,5,Llegó perfecto,2025-10-12
R000951,O000951,2,Demora excesiva,2024-07-05
R000952,O000952,2,Producto regular,2024-10-12
R000953,O000953,5,Excelente producto,2024-09-22
R000955,O000955,4,Todo bien,2025-04-12
R000956,O000956,5,,2025-06-24
R000958,O000958,4,Todo bien,2026-02-02
R000959,O000959,4,Todo bien,2025-08-08
R000960,O000960,4,Todo bien,2024-09-27
R000961,O000961,2,Demora excesiva,2025-08-05
R000962,O000962,1,Muy mala experiencia,2024-05-06
R000963,O000963,5,Excelente producto,2024-03-21
R000964,O000964,1,Muy mala experiencia,2024-07-10
R000965,O000965,2,,2026-05-11
R000966,O000966,1,No lo recomiendo,2024-08-28
R000967,O000967,5,Excelente producto,2024-08-26
R000968,O000968,4,Recomendado,2025-02-17
R000971,O000971,3,Aceptable,2026-02-07
R000973,O000973,4,Recomendado,2026-01-17
R000974,O000974,1,Producto llegó tarde,2025-11-19
R000975,O000975,5,Llegó perfecto,2024-02-04
R000977,O000977,3,Experiencia normal,2026-06-30
R000979,O000979,2,Producto regular,2025-03-22
R000982,O000982,3,Cumple lo esperado,2024-03-23
R000983,O000983,4,Todo bien,2024-06-20
R000984,O000984,4,Recomendado,2025-04-03
R000985,O000985,2,Producto regular,2026-06-19
R000986,O000986,4,Buena compra,2025-06-13
R000988,O000988,5,Excelente producto,2026-04-14
R000989,O000989,1,,2025-02-24
R000990,O000990,5,Excelente producto,2024-09-30
R000991,O000991,2,Demora excesiva,2024-10-15
R000992,O000992,1,No lo recomiendo,2024-03-13
R000993,O000993,4,Buena compra,2025-03-04
R000994,O000994,5,Llegó perfecto,2025-08-16
R000997,O000997,2,Producto regular,2026-05-25
R000998,O000998,5,Llegó perfecto,2024-03-26
R000999,O000999,2,Demora excesiva,2024-04-05
R001000,O001000,2,Producto regular,2025-02-12
R001001,O001001,4,,2025-04-30
R001003,O001003,1,No lo recomiendo,2025-04-13
R001005,O001005,2,Podría mejorar,2025-07-17
R001006,O001006,4,Recomendado,2026-05-03
R001007,O001007,5,Llegó perfecto,2025-08-14
R001009,O001009,3,Experiencia normal,2025-02-25
R001010,O001010,1,Muy mala experiencia,2026-06-04
R001011,O001011,2,Producto regular,2025-06-17
R001012,O001012,5,Excelente producto,2024-04-25
R001013,O001013,5,Muy buena experiencia,2026-02-13
R001014,O001014,5,Llegó perfecto,2026-05-11
R001015,O001015,1,Producto llegó tarde,2026-03-03
R001016,O001016,2,Demora excesiva,2025-09-07
R001018,O001018,4,Todo bien,2024-07-19
R001019,O001019,3,Experiencia normal,2025-11-23
R001020,O001020,3,Cumple lo esperado,2024-10-03
R001021,O001021,4,Recomendado,2025-09-26
R001022,O001022,1,Muy mala experiencia,2025-11-01
R001024,O001024,3,Cumple lo esperado,2025-06-01
R001025,O001025,5,Muy buena experiencia,2024-10-09
R001026,O001026,1,Muy mala experiencia,2026-05-04
R001027,O001027,5,Muy buena experiencia,2024-12-16
R001028,O001028,2,,2026-04-19
R001029,O001029,1,No lo recomiendo,2026-05-27
R001030,O001030,4,Todo bien,2025-05-09
R001031,O001031,5,Llegó perfecto,2025-01-27
R001032,O001032,5,Excelente producto,2025-11-17
R001033,O001033,4,Buena compra,2024-04-18
R001034,O001034,5,Excelente producto,2025-04-08
R001036,O001036,4,Recomendado,2025-03-08
R001037,O001037,5,Excelente producto,2024-12-17
R001038,O001038,3,,2025-06-08
R001039,O001039,5,,2025-08-10
R001040,O001040,5,Muy buena experiencia,2024-10-27
R001041,O001041,5,,2024-06-27
R001044,O001044,2,Producto regular,2024-12-27
R001046,O001046,5,,2025-11-26
R001047,O001047,4,Recomendado,2024-12-19
R001048,O001048,5,Llegó perfecto,2025-08-30
R001051,O001051,1,Producto llegó tarde,2024-08-12
R001052,O001052,2,Producto regular,2025-12-03
R001053,O001053,1,Muy mala experiencia,2024-11-19
R001054,O001054,2,Producto regular,2025-01-26
R001055,O001055,5,Muy buena experiencia,2024-07-10
R001056,O001056,5,Llegó perfecto,2024-03-02
R001057,O001057,4,Todo bien,2025-03-07
R001058,O001058,5,Muy buena experiencia,2026-06-12
R001059,O001059,5,Muy buena experiencia,2025-08-09
R001060,O001060,1,Producto llegó tarde,2024-07-17
R001061,O001061,4,Recomendado,2024-06-17
R001062,O001062,5,,2025-01-07
R001063,O001063,2,Demora excesiva,2026-04-21
R001065,O001065,5,Llegó perfecto,2024-02-05
R001066,O001066,2,Producto regular,2024-10-28
R001069,O001069,4,Recomendado,2024-07-13
R001070,O001070,3,Cumple lo esperado,2025-03-06
R001071,O001071,3,Experiencia normal,2025-05-15
R001072,O001072,5,Muy buena experiencia,2024-03-09
R001074,O001074,5,,2024-02-15
R001075,O001075,5,Excelente producto,2025-08-28
R001076,O001076,5,Llegó perfecto,2026-05-02
R001077,O001077,4,,2026-04-11
R001078,O001078,5,Llegó perfecto,2026-04-30
R001080,O001080,5,Muy buena experiencia,2026-02-07
R001082,O001082,1,No lo recomiendo,2024-02-06
R001083,O001083,3,Aceptable,2025-02-22
R001084,O001084,4,Todo bien,2024-08-08
R001085,O001085,5,Excelente producto,2024-01-14
R001086,O001086,4,Todo bien,2026-03-15
R001087,O001087,5,,2026-06-08
R001089,O001089,5,Llegó perfecto,2025-10-02
R001090,O001090,1,Muy mala experiencia,2025-03-23
R001091,O001091,3,Cumple lo esperado,2025-02-23
R001093,O001093,4,,2025-10-16
R001095,O001095,3,Cumple lo esperado,2024-08-09
R001096,O001096,2,Demora excesiva,2024-06-08
R001097,O001097,2,Producto regular,2024-08-31
R001099,O001099,4,Todo bien,2025-07-25
R001100,O001100,3,,2024-11-14
R001101,O001101,2,Producto regular,2024-05-03
R001105,O001105,5,Excelente producto,2026-04-20
R001106,O001106,4,Todo bien,2025-07-07
R001107,O001107,1,Producto llegó tarde,2024-10-06
R001108,O001108,3,Experiencia normal,2026-04-28
R001109,O001109,5,Excelente producto,2025-07-12
R001110,O001110,4,Buena compra,2024-12-16
R001111,O001111,5,Muy buena experiencia,2026-06-16
R001112,O001112,5,Excelente producto,2025-06-02
R001113,O001113,4,Recomendado,2024-08-10
R001114,O001114,3,Cumple lo esperado,2025-04-09
R001116,O001116,3,Experiencia normal,2024-12-01
R001117,O001117,4,Buena compra,2024-12-19
R001118,O001118,5,Llegó perfecto,2025-06-27
R001119,O001119,1,No lo recomiendo,2025-11-24
R001120,O001120,1,Muy mala experiencia,2024-11-15
R001121,O001121,1,,2024-09-28
R001122,O001122,5,Llegó perfecto,2025-03-26
R001123,O001123,3,Aceptable,2024-01-30
R001124,O001124,5,Muy buena experiencia,2024-04-07
R001125,O001125,5,Llegó perfecto,2026-07-05
R001126,O001126,5,Llegó perfecto,2024-07-26
R001128,O001128,3,Aceptable,2025-12-19
R001130,O001130,5,Muy buena experiencia,2026-04-26
R001132,O001132,2,Demora excesiva,2026-03-27
R001134,O001134,2,Podría mejorar,2025-08-13
R001136,O001136,5,Muy buena experiencia,2026-05-14
R001137,O001137,4,,2024-03-20
R001138,O001138,2,Producto regular,2024-05-29
R001140,O001140,5,Muy buena experiencia,2025-07-15
R001141,O001141,4,Recomendado,2025-12-02
R001142,O001142,5,Llegó perfecto,2025-03-20
R001143,O001143,5,Muy buena experiencia,2026-05-03
R001144,O001144,3,Cumple lo esperado,2025-10-21
R001145,O001145,5,Llegó perfecto,2024-12-04
R001146,O001146,5,Muy buena experiencia,2025-04-11
R001147,O001147,3,Cumple lo esperado,2024-03-18
R001148,O001148,5,,2024-11-04
R001149,O001149,2,Podría mejorar,2025-11-24
R001150,O001150,2,Podría mejorar,2024-10-13
R001151,O001151,4,Todo bien,2024-10-01
R001153,O001153,5,Muy buena experiencia,2026-03-11
R001154,O001154,5,Muy buena experiencia,2025-04-06
R001156,O001156,5,Excelente producto,2026-07-02
R001157,O001157,4,Todo bien,2024-06-11
R001158,O001158,5,Excelente producto,2026-04-12
R001162,O001162,1,Muy mala experiencia,2024-07-29
R001163,O001163,4,Recomendado,2024-05-19
R001165,O001165,5,,2025-11-04
R001166,O001166,4,Todo bien,2024-12-25
R001168,O001168,1,Producto llegó tarde,2025-09-29
R001169,O001169,5,Llegó perfecto,2026-02-11
R001171,O001171,5,Llegó perfecto,2025-10-10
R001172,O001172,5,Muy buena experiencia,2024-09-19
R001174,O001174,4,Todo bien,2024-12-03
R001175,O001175,5,Muy buena experiencia,2026-03-26
R001176,O001176,5,,2024-01-29
R001179,O001179,5,Llegó perfecto,2025-01-26
R001182,O001182,5,,2026-04-01
R001183,O001183,2,Podría mejorar,2025-10-29
R001185,O001185,3,Aceptable,2025-12-12
R001186,O001186,5,Muy buena experiencia,2025-10-06
R001187,O001187,5,Muy buena experiencia,2024-06-22
R001190,O001190,5,Excelente producto,2026-05-13
R001191,O001191,3,Aceptable,2025-03-04
R001193,O001193,5,Muy buena experiencia,2025-09-12
R001194,O001194,3,Experiencia normal,2025-08-10
R001195,O001195,5,Llegó perfecto,2025-12-02
R001196,O001196,5,Llegó perfecto,2024-02-21
R001197,O001197,5,Excelente producto,2024-10-24
R001199,O001199,4,Todo bien,2024-08-01
R001200,O001200,3,Cumple lo esperado,2024-08-13
R001202,O001202,2,Podría mejorar,2025-12-03
R001203,O001203,2,Podría mejorar,2024-08-20
R001204,O001204,2,Producto regular,2025-07-29
R001205,O001205,1,,2024-06-24
R001207,O001207,5,Llegó perfecto,2024-10-05
R001209,O001209,2,Podría mejorar,2026-05-19
R001210,O001210,4,Recomendado,2026-05-09
R001212,O001212,5,Excelente producto,2025-06-03
R001213,O001213,4,Recomendado,2026-05-01
R001214,O001214,1,Producto llegó tarde,2024-05-06
R001215,O001215,2,Demora excesiva,2024-05-29
R001216,O001216,3,Experiencia normal,2024-02-03
R001218,O001218,5,Muy buena experiencia,2026-02-22
R001220,O001220,4,Buena compra,2026-05-18
R001221,O001221,5,Llegó perfecto,2025-12-25
R001222,O001222,5,Llegó perfecto,2026-04-18
R001224,O001224,5,Excelente producto,2024-10-14
R001225,O001225,5,Llegó perfecto,2024-12-29
R001226,O001226,2,Demora excesiva,2025-04-02
R001227,O001227,4,,2025-05-19
R001228,O001228,5,,2024-03-11
R001230,O001230,5,Muy buena experiencia,2024-09-06
R001231,O001231,2,Podría mejorar,2024-12-09
R001232,O001232,4,Todo bien,2024-01-21
R001233,O001233,5,Muy buena experiencia,2025-10-04
R001235,O001235,3,,2026-03-02
R001236,O001236,5,Muy buena experiencia,2024-06-20
R001238,O001238,4,Recomendado,2024-05-11
R001240,O001240,4,Buena compra,2025-08-13
R001241,O001241,5,Excelente producto,2025-03-31
R001242,O001242,4,Recomendado,2026-07-02
R001243,O001243,5,Llegó perfecto,2024-07-17
R001245,O001245,4,Todo bien,2026-06-14
R001246,O001246,5,Excelente producto,2024-12-21
R001247,O001247,5,,2026-03-17
R001248,O001248,5,Excelente producto,2024-02-22
R001249,O001249,5,Muy buena experiencia,2024-07-10
R001251,O001251,5,Excelente producto,2025-02-28
R001252,O001252,3,Aceptable,2025-12-11
R001253,O001253,4,Buena compra,2025-09-03
R001254,O001254,1,,2026-02-08
R001255,O001255,3,Experiencia normal,2024-12-21
R001256,O001256,5,Llegó perfecto,2025-03-18
R001257,O001257,1,,2024-05-22
R001258,O001258,4,Todo bien,2025-09-26
R001260,O001260,5,Excelente producto,2026-05-15
R001262,O001262,2,Producto regular,2026-04-05
R001263,O001263,5,Excelente producto,2025-10-28
R001264,O001264,5,Llegó perfecto,2024-06-08
R001265,O001265,3,Aceptable,2024-02-10
R001267,O001267,4,Recomendado,2025-06-21
R001268,O001268,5,Llegó perfecto,2026-06-30
R001269,O001269,4,Recomendado,2026-04-28
R001270,O001270,5,,2025-10-03
R001272,O001272,4,Recomendado,2025-09-23
R001273,O001273,4,Todo bien,2026-01-04
R001274,O001274,1,Producto llegó tarde,2026-02-21
R001275,O001275,5,Llegó perfecto,2024-04-25
R001276,O001276,5,Excelente producto,2025-09-24
R001277,O001277,4,Recomendado,2024-07-17
R001278,O001278,5,Muy buena experiencia,2025-07-25
R001280,O001280,4,Todo bien,2025-12-19
R001281,O001281,5,Llegó perfecto,2025-07-28
R001283,O001283,4,Buena compra,2026-01-26
R001285,O001285,3,Experiencia normal,2026-06-26
R001286,O001286,2,Producto regular,2024-12-28
R001287,O001287,4,Recomendado,2025-02-01
R001288,O001288,5,Excelente producto,2024-03-22
R001290,O001290,4,Recomendado,2026-05-18
R001293,O001293,5,Llegó perfecto,2026-04-25
R001295,O001295,4,Buena compra,2025-02-19
R001296,O001296,1,Producto llegó tarde,2024-08-24
R001298,O001298,5,Muy buena experiencia,2024-04-20
R001299,O001299,5,Muy buena experiencia,2024-01-13
R001300,O001300,5,Llegó perfecto,2025-06-25
R001301,O001301,5,Llegó perfecto,2024-05-22
R001303,O001303,4,Buena compra,2026-07-10
R001304,O001304,5,Muy buena experiencia,2025-07-14
R001305,O001305,5,Muy buena experiencia,2024-09-07
R001307,O001307,4,Todo bien,2025-04-29
R001308,O001308,5,Llegó perfecto,2025-10-11
R001309,O001309,5,Excelente producto,2024-07-09
R001310,O001310,5,Llegó perfecto,2025-01-18
R001311,O001311,5,Excelente producto,2025-08-14
R001312,O001312,3,Cumple lo esperado,2026-01-20
R001313,O001313,3,Aceptable,2024-12-24
R001315,O001315,5,,2025-12-09
R001316,O001316,4,Todo bien,2024-03-28
R001317,O001317,5,Llegó perfecto,2024-09-10
R001318,O001318,2,Demora excesiva,2024-07-12
R001319,O001319,3,Aceptable,2025-04-02
R001320,O001320,4,Recomendado,2026-02-22
R001321,O001321,5,Muy buena experiencia,2025-11-05
R001322,O001322,5,Excelente producto,2024-03-25
R001324,O001324,5,,2024-06-09
R001327,O001327,2,Demora excesiva,2024-07-23
R001328,O001328,4,Recomendado,2025-03-26
R001329,O001329,5,Muy buena experiencia,2025-11-19
R001331,O001331,5,Excelente producto,2025-05-09
R001332,O001332,2,Producto regular,2026-01-01
R001333,O001333,5,Llegó perfecto,2026-06-04
R001334,O001334,1,Muy mala experiencia,2025-04-24
R001335,O001335,3,Cumple lo esperado,2026-01-30
R001336,O001336,3,Cumple lo esperado,2025-05-07
R001337,O001337,4,Todo bien,2024-06-21
R001338,O001338,2,Podría mejorar,2025-02-08
R001339,O001339,5,Muy buena experiencia,2024-03-13
R001340,O001340,1,Producto llegó tarde,2024-04-17
R001341,O001341,3,,2025-03-06
R001343,O001343,5,Excelente producto,2025-02-17
R001344,O001344,2,Demora excesiva,2024-11-18
R001347,O001347,4,Buena compra,2026-06-15
R001348,O001348,5,,2026-05-25
R001350,O001350,4,Buena compra,2025-05-13
