order_id,customer_id,purchase_datetime,status,estimated_delivery_datetime,delivered_datetime
O000283,C01606,2025-06-27 06:04:08,delivered,2025-06-30 06:04:08,2025-07-05 06:04:08
O000284,C01272,2025-12-06 21:55:12,shipped,2025-12-11 21:55:12,
O000285,C02401,2025-07-15 04:30:08,delivered,2025-07-21 04:30:08,2025-07-17 04:30:08
O000286,C02022,2026-06-07 15:19:37,processing,2026-06-10 15:19:37,
O000287,C02373,2025-07-05 16:55:24,delivered,2025-07-11 16:55:24,2025-07-13 16:55:24
O000288,C00787,2025-03-15 16:29:12,delivered,2025-03-19 16:29:12,2025-03-23 16:29:12
O000289,C01264,2024-01-15 03:25:39,processing,2024-01-18 03:25:39,
O000290,C01507,2024-01-08 21:52:44,delivered,2024-01-16 21:52:44,2024-01-12 21:52:44
O000291,C00290,2024-01-28 23:24:39,delivered,2024-02-05 23:24:39,2024-02-03 23:24:39
O000292,C00383,2025-08-05 09:06:14,delivered,2025-08-08 09:06:14,2025-08-09 09:06:14
O000293,C01680,2024-07-14 07:20:20,delivered,2024-07-26 07:20:20,2024-07-18 07:20:20
O000294,C01351,2024-12-17 00:45:29,delivered,2024-12-22 00:45:29,2024-12-19 00:45:29
O000295,C01161,2024-11-30 07:37:43,delivered,2024-12-03 07:37:43,2024-12-07 07:37:43
O000296,C01546,2025-06-12 15:47:17,delivered,2025-06-23 15:47:17,2025-06-14 15:47:17
O000297,C02145,2024-09-23 16:18:44,delivered,2024-10-01 16:18:44,2024-09-26 16:18:44
O000298,C01782,2025-08-12 18:49:40,delivered,2025-08-18 18:49:40,2025-08-15 18:49:40
O000299,C01354,2024-02-27 08:45:51,delivered,2024-03-07 08:45:51,2024-03-05 08:45:51
O000300,C02098,2024-12-25 08:02:12,delivered,2024-12-28 08:02:12,2024-12-30 08:02:12
O000301,C02148,2025-01-20 17:17:19,delivered,2025-01-25 17:17:19,2025-01-25 17:17:19
O000302,C00804,2024-08-15 13:29:59,delivered,2024-08-23 13:29:59,2024-08-23 13:29:59
O000303,C02032,2024-09-28 18:03:04,returned,2024-10-05 18:03:04,2024-10-02 18:03:04
O000304,C01299,2026-02-11 17:09:19,delivered,2026-02-23 17:09:19,2026-02-17 17:09:19
O000305,C01686,2025-03-16 01:09:40,delivered,2025-03-28 01:09:40,2025-03-24 01:09:40
O000306,C02058,2024-08-08 16:18:16,delivered,2024-08-14 16:18:16,2024-08-11 16:18:16
O000307,C02243,2026-06-25 05:21:41,delivered,2026-06-27 05:21:41,2026-07-03 05:21:41
O000308,C02192,2025-03-08 06:21:42,cancelled,2025-03-11 06:21:42,
O000309,C02050,2024-12-13 06:06:15,delivered,2024-12-19 06:06:15,2024-12-20 06:06:15
O000310,C01963,2024-11-05 03:28:38,delivered,2024-11-10 03:28:38,2024-11-12 03:28:38
O000311,C00688,2025-12-11 04:19:48,delivered,2025-12-22 04:19:48,2025-12-14 04:19:48
O000312,C01544,2025-04-16 12:34:01,delivered,2025-04-20 12:34:01,2025-04-22 12:34:01
O000313,C02353,2025-04-19 08:49:00,returned,2025-04-21 08:49:00,2025-04-30 08:49:00
O000314,C01314,2024-08-16 01:25:10,delivered,2024-08-22 01:25:10,2024-08-21 01:25:10
O000315,C00580,2025-02-20 22:21:01,shipped,2025-03-03 22:21:01,
O000316,C01567,2025-10-18 13:51:17,delivered,2025-10-21 13:51:17,2025-10-30 13:51:17
O000317,C00016,2024-01-12 12:34:14,delivered,2024-01-16 12:34:14,2024-01-15 12:34:14
O000318,C01357,2025-11-24 18:37:52,processing,2025-12-06 18:37:52,
O000319,C02059,2026-01-16 21:16:41,delivered,2026-01-24 21:16:41,2026-01-26 21:16:41
O000320,C00974,2024-03-16 07:30:01,delivered,2024-03-18 07:30:01,2024-03-20 07:30:01
O000321,C00691,2026-01-05 20:44:10,delivered,2026-01-08 20:44:10,2026-01-06 20:44:10
O000322,C01655,2026-04-14 22:49:14,delivered,2026-04-22 22:49:14,2026-04-21 22:49:14
O000323,C01006,2025-01-17 07:38:01,delivered,2025-01-27 07:38:01,2025-01-18 07:38:01
O000324,C02355,2025-05-01 12:11:12,delivered,2025-05-06 12:11:12,2025-05-07 12:11:12
O000325,C02157,2025-01-30 05:41:51,delivered,2025-02-06 05:41:51,2025-02-02 05:41:51
O000326,C00352,2026-02-15 11:54:57,delivered,2026-02-27 11:54:57,2026-02-19 11:54:57
O000327,C00340,2026-04-03 23:04:29,processing,2026-04-05 23:04:29,
O000328,C00065,2024-12-19 08:55:18,delivered,2024-12-27 08:55:18,2024-12-21 08:55:18
O000329,C01315,2026-01-09 23:37:46,shipped,2026-01-14 23:37:46,
O000330,C00337,2025-11-13 20:28:58,delivered,2025-11-16 20:28:58,2025-11-18 20:28:58
O000331,C01002,2025-06-13 23:27:02,delivered,2025-06-24 23:27:02,2025-06-15 23:27:02
O000332,C02200,2025-04-27 23:55:46,delivered,2025-05-04 23:55:46,2025-05-06 23:55:46
O000333,C00209,2025-11-10 01:44:17,delivered,2025-11-17 01:44:17,2025-11-13 01:44:17
O000334,C01916,2024-08-07 22:33:28,delivered,2024-08-11 22:33:28,2024-08-15 22:33:28
O000335,C01649,2024-02-15 05:39:26,delivered,2024-02-25 05:39:26,2024-02-21 05:39:26
O000336,C01043,2026-01-17 17:56:19,delivered,2026-01-26 17:56:19,2026-01-27 17:56:19
O000337,C00430,2025-03-24 01:17:02,cancelled,2025-04-02 01:17:02,
O000338,C02398,2025-03-10 16:12:29,delivered,2025-03-15 16:12:29,2025-03-14 16:12:29
O000339,C01098,2025-06-16 00:48:49,delivered,2025-06-28 00:48:49,2025-06-25 00:48:49
O000340,C02422,2024-09-27 02:29:13,delivered,2024-10-07 02:29:13,2024-10-06 02:29:13
O000341,C02325,2026-04-05 05:20:34,shipped,2026-04-16 05:20:34,
O000342,C01148,2024-10-20 02:46:55,delivered,2024-10-23 02:46:55,2024-10-27 02:46:55
O000343,C02035,2024-03-23 09:28:21,delivered,2024-03-27 09:28:21,2024-04-03 09:28:21
O000344,C00011,2025-05-09 15:19:50,delivered,2025-05-12 15:19:50,2025-05-15 15:19:50
O000345,C01346,2026-03-25 14:35:08,delivered,2026-04-02 14:35:08,2026-03-29 14:35:08
O000346,C01993,2025-10-22 00:33:47,delivered,2025-10-26 00:33:47,2025-10-23 00:33:47
O000347,C01011,2024-03-09 21:47:08,delivered,2024-03-17 21:47:08,2024-03-14 21:47:08
O000348,C02234,2024-08-24 18:19:52,shipped,2024-08-29 18:19:52,
O000349,C00193,2026-04-07 03:13:10,delivered,2026-04-17 03:13:10,2026-04-13 03:13:10
O000350,C00134,2024-12-19 14:57:25,delivered,2024-12-21 14:57:25,2024-12-26 14:57:25
O000351,C00956,2026-05-12 02:54:49,delivered,2026-05-21 02:54:49,2026-05-18 02:54:49
O000352,C02185,2026-05-29 01:34:20,delivered,2026-06-07 01:34:20,2026-06-03 01:34:20
O000353,C00481,2024-04-17 03:54:50,delivered,2024-04-28 03:54:50,2024-04-20 03:54:50
O000354,C02376,2024-01-11 22:10:03,delivered,2024-01-23 22:10:03,2024-01-12 22:10:03
O000355,C00139,2025-10-01 16:07:26,processing,2025-10-10 16:07:26,
O000356,C01819,2024-03-12 03:06:33,delivered,2024-03-21 03:06:33,2024-03-15 03:06:33
O000357,C01060,2025-12-25 08:14:56,delivered,2025-12-27 08:14:56,2025-12-28 08:14:56
O000358,C01378,2024-10-21 19:21:32,delivered,2024-10-28 19:21:32,2024-10-27 19:21:32
O000359,C01738,2025-07-17 19:17:52,delivered,2025-07-26 19:17:52,2025-07-26 19:17:52
O000360,C02295,2025-02-14 15:05:56,cancelled,2025-02-25 15:05:56,
O000361,C02366,2025-02-05 11:16:34,delivered,2025-02-13 11:16:34,2025-02-08 11:16:34
O000362,C00337,2026-01-10 17:48:27,delivered,2026-01-17 17:48:27,2026-01-16 17:48:27
O000363,C01036,2024-10-09 06:13:08,shipped,2024-10-14 06:13:08,
O000364,C01526,2025-06-03 17:57:52,delivered,2025-06-08 17:57:52,2025-06-08 17:57:52
O000365,C02496,2026-05-17 17:35:58,delivered,2026-05-19 17:35:58,2026-05-23 17:35:58
O000366,C02071,2024-06-14 21:36:16,processing,2024-06-21 21:36:16,
O000367,C00976,2025-08-19 15:00:07,delivered,2025-08-23 15:00:07,2025-08-24 15:00:07
O000368,C01779,2025-12-26 16:47:15,delivered,2026-01-01 16:47:15,2025-12-30 16:47:15
O000369,C00077,2025-10-18 10:48:25,delivered,2025-10-27 10:48:25,2025-10-21 10:48:25
O000370,C01500,2024-09-24 21:37:23,delivered,2024-09-26 21:37:23,2024-09-30 21:37:23
O000371,C02137,2024-09-29 04:34:58,cancelled,2024-10-04 04:34:58,
O000372,C01324,2025-09-23 15:11:30,delivered,2025-10-02 15:11:30,2025-09-30 15:11:30
O000373,C02354,2024-02-08 23:09:42,delivered,2024-02-14 23:09:42,2024-02-15 23:09:42
O000374,C02339,2024-08-18 22:38:43,delivered,2024-08-23 22:38:43,2024-08-26 22:38:43
O000375,C00404,2024-08-14 08:57:59,delivered,2024-08-23 08:57:59,2024-08-15 08:57:59
O000376,C01421,2024-02-15 11:48:13,cancelled,2024-02-23 11:48:13,
O000377,C00222,2026-04-03 21:23:58,cancelled,2026-04-09 21:23:58,
O000378,C01992,2026-02-28 18:49:07,delivered,2026-03-03 18:49:07,2026-03-09 18:49:07
O000379,C00493,2026-02-01 14:56:47,delivered,2026-02-04 14:56:47,2026-02-04 14:56:47
O000380,C00448,2024-02-15 02:51:48,cancelled,2024-02-23 02:51:48,
O000381,C02441,2024-02-16 12:45:43,delivered,2024-02-28 12:45:43,2024-02-23 12:45:43
O000382,C01833,2024-06-07 23:01:13,delivered,2024-06-12 23:01:13,2024-06-15 23:01:13
O000383,C01420,2024-10-17 22:07:14,delivered,2024-10-25 22:07:14,2024-10-22 22:07:14
O000384,C02489,2026-03-25 13:18:19,shipped,2026-03-30 13:18:19,
O000385,C01432,2025-06-25 12:36:04,delivered,2025-06-30 12:36:04,2025-07-01 12:36:04
O000386,C00237,2024-12-16 10:46:09,delivered,2024-12-18 10:46:09,2024-12-23 10:46:09
O000387,C01193,2024-08-16 11:23:28,delivered,2024-08-22 11:23:28,2024-08-20 11:23:28
O000388,C00680,2024-05-10 09:05:43,delivered,2024-05-15 09:05:43,2024-05-18 09:05:43
O000389,C02077,2026-06-22 00:26:09,delivered,2026-06-30 00:26:09,2026-06-23 00:26:09
O000390,C01323,2026-04-29 20:05:06,shipped,2026-05-05 20:05:06,
O000391,C01891,2024-08-28 16:49:18,delivered,2024-09-04 16:49:18,2024-09-09 16:49:18
O000392,C02455,2024-05-26 11:03:36,delivered,2024-06-03 11:03:36,2024-05-27 11:03:36
O000393,C00642,2024-11-18 23:09:45,delivered,2024-11-29 23:09:45,2024-11-22 23:09:45
O000394,C00429,2024-09-25 12:52:38,delivered,2024-10-03 12:52:38,2024-09-30 12:52:38
O000395,C01843,2024-09-28 09:24:12,delivered,2024-10-09 09:24:12,2024-09-29 09:24:12
O000396,C01425,2025-05-15 14:26:20,delivered,2025-05-27 14:26:20,2025-05-18 14:26:20
O000397,C01551,2026-03-04 23:08:26,delivered,2026-03-14 23:08:26,2026-03-15 23:08:26
O000398,C02352,2024-11-13 21:40:55,delivered,2024-11-18 21:40:55,2024-11-16 21:40:55
O000399,C01533,2024-06-14 08:19:50,delivered,2024-06-17 08:19:50,2024-06-18 08:19:50
O000400,C00887,2025-08-04 11:02:52,delivered,2025-08-08 11:02:52,2025-08-09 11:02:52
O000401,C00025,2025-01-09 13:14:48,delivered,2025-01-12 13:14:48,2025-01-12 13:14:48
O000402,C01478,2025-05-12 00:10:42,shipped,2025-05-17 00:10:42,
O000403,C01320,2024-05-09 22:00:11,shipped,2024-05-21 22:00:11,
O000404,C01339,2025-03-10 02:41:13,delivered,2025-03-21 02:41:13,2025-03-16 02:41:13
O000405,C01959,2024-05-10 07:09:34,delivered,2024-05-15 07:09:34,2024-05-18 07:09:34
O000406,C02241,2024-05-19 05:05:11,delivered,2024-05-24 05:05:11,2024-05-25 05:05:11
O000407,C00999,2024-05-30 08:12:14,delivered,2024-06-11 08:12:14,2024-06-07 08:12:14
O000408,C01054,2024-09-21 10:58:09,delivered,2024-09-27 10:58:09,2024-09-27 10:58:09
O000409,C01592,2025-12-16 06:04:35,delivered,2025-12-26 06:04:35,2025-12-22 06:04:35
O000410,C01412,2025-11-04 22:32:43,delivered,2025-11-13 22:32:43,2025-11-07 22:32:43
O000411,C01766,2024-04-16 03:45:54,delivered,2024-04-26 03:45:54,2024-04-20 03:45:54
O000412,C01911,2024-08-16 06:14:10,delivered,2024-08-18 06:14:10,2024-08-25 06:14:10
O000413,C02255,2024-10-29 05:00:52,delivered,2024-11-04 05:00:52,2024-11-04 05:00:52
O000414,C00133,2025-06-09 04:10:50,delivered,2025-06-19 04:10:50,2025-06-15 04:10:50
O000415,C00124,2026-06-04 22:04:08,delivered,2026-06-12 22:04:08,2026-06-09 22:04:08
O000416,C02007,2025-02-20 10:53:52,delivered,,2025-02-26 10:53:52
O000417,C01352,2026-05-06 05:54:49,delivered,2026-05-13 05:54:49,2026-05-13 05:54:49
O000418,C00813,2025-09-02 13:15:27,delivered,2025-09-05 13:15:27,2025-09-09 13:15:27
O000419,C00538,2024-07-01 22:10:42,returned,2024-07-06 22:10:42,2024-07-09 22:10:42
O000420,C01916,2025-02-25 05:11:56,delivered,2025-03-03 05:11:56,2025-02-28 05:11:56
O000421,C00479,2026-02-04 08:58:18,delivered,2026-02-15 08:58:18,2026-02-13 08:58:18
O000422,C00597,2025-06-09 13:18:26,delivered,2025-06-19 13:18:26,2025-06-17 13:18:26
O000423,C01134,2024-11-16 16:50:27,delivered,2024-11-28 16:50:27,2024-11-18 16:50:27
O000424,C01602,2024-02-01 09:26:02,delivered,2024-02-12 09:26:02,2024-02-04 09:26:02
O000425,C02262,2024-03-14 13:46:39,delivered,2024-03-20 13:46:39,2024-03-22 13:46:39
O000426,C00792,2024-11-19 23:56:31,delivered,2024-12-01 23:56:31,2024-11-28 23:56:31
O000427,C00802,2024-06-11 16:41:49,delivered,2024-06-23 16:41:49,2024-06-15 16:41:49
O000428,C00610,2024-02-07 01:29:27,delivered,2024-02-16 01:29:27,2024-02-12 01:29:27
O000429,C01715,2024-11-28 01:04:48,delivered,2024-12-06 01:04:48,2024-12-05 01:04:48
O000430,C02000,2025-02-23 06:58:44,delivered,2025-03-06 06:58:44,2025-03-05 06:58:44
O000431,C02306,2024-01-18 06:41:23,cancelled,2024-01-22 06:41:23,
O000432,C01036,2024-11-12 22:16:03,delivered,2024-11-20 22:16:03,2024-11-13 22:16:03
O000433,C00461,2024-01-03 12:16:34,delivered,2024-01-12 12:16:34,2024-01-10 12:16:34
O000434,C01727,2025-08-13 20:08:56,delivered,2025-08-19 20:08:56,2025-08-18 20:08:56
O000435,C02243,2025-07-03 09:29:52,delivered,2025-07-05 09:29:52,2025-07-04 09:29:52
O000436,C01547,2024-09-20 04:21:06,delivered,2024-09-22 04:21:06,2024-09-22 04:21:06
O000437,C00263,2024-05-27 16:58:27,delivered,2024-06-01 16:58:27,2024-06-06 16:58:27
O000438,C01740,2025-07-15 21:04:48,delivered,2025-07-24 21:04:48,2025-07-18 21:04:48
O000439,C00116,2026-01-13 06:25:48,delivered,2026-01-15 06:25:48,2026-01-19 06:25:48
O000440,C00943,2026-06-07 21:48:51,delivered,2026-06-18 21:48:51,2026-06-18 21:48:51
O000441,C01806,2024-10-25 01:25:57,cancelled,2024-11-06 01:25:57,
O000442,C02491,2025-04-03 13:48:38,delivered,2025-04-15 13:48:38,2025-04-08 13:48:38
O000443,C01161,2026-01-22 01:38:35,delivered,2026-01-31 01:38:35,2026-01-27 01:38:35
O000444,C02498,2025-07-21 11:42:20,delivered,2025-07-25 11:42:20,2025-07-27 11:42:20
O000445,C01085,2024-06-07 12:36:12,delivered,2024-06-16 12:36:12,2024-06-18 12:36:12
O000446,C02494,2026-01-16 19:39:16,delivered,2026-01-22 19:39:16,2026-01-17 19:39:16
O000447,C01112,2024-12-18 05:14:41,delivered,2024-12-22 05:14:41,2024-12-26 05:14:41
O000448,C00746,2025-12-13 16:31:04,delivered,2025-12-16 16:31:04,2025-12-20 16:31:04
O000449,C01476,2025-02-23 20:11:04,delivered,2025-02-27 20:11:04,2025-02-27 20:11:04
O000450,C00277,2025-07-03 15:04:04,delivered,2025-07-07 15:04:04,2025-07-08 15:04:04
O000451,C00318,2024-11-22 10:52:45,delivered,2024-12-02 10:52:45,2024-11-26 10:52:45
O000452,C02144,2025-12-22 19:40:17,delivered,2026-01-02 19:40:17,2026-01-03 19:40:17
O000453,C00374,2026-03-22 06:06:05,delivered,2026-03-26 06:06:05,2026-03-24 06:06:05
O000454,C01552,2024-01-30 08:51:16,delivered,2024-02-09 08:51:16,2024-02-04 08:51:16
O000455,C00995,2024-12-16 15:29:02,delivered,2024-12-28 15:29:02,2024-12-20 15:29:02
O000456,C01279,2025-12-27 05:56:33,delivered,2025-12-29 05:56:33,2026-01-02 05:56:33
O000457,C02286,2025-07-04 02:31:03,delivered,2025-07-15 02:31:03,2025-07-05 02:31:03
O000458,C00119,2024-01-11 15:24:34,processing,2024-01-16 15:24:34,
O000459,C00349,2024-05-11 01:43:06,delivered,2024-05-16 01:43:06,2024-05-12 01:43:06
O000460,C00311,2024-02-09 19:41:28,delivered,2024-02-12 19:41:28,2024-02-15 19:41:28
O000461,C01499,2025-09-14 15:42:36,delivered,2025-09-21 15:42:36,2025-09-22 15:42:36
O000462,C00588,2026-04-08 02:14:47,cancelled,2026-04-20 02:14:47,
O000463,C00838,2024-02-11 04:56:01,delivered,2024-02-19 04:56:01,2024-02-19 04:56:01
O000464,C02260,2024-02-09 13:10:08,delivered,2024-02-21 13:10:08,2024-02-13 13:10:08
O000465,C00467,2024-07-27 11:01:02,delivered,2024-08-01 11:01:02,2024-08-03 11:01:02
O000466,C00354,2026-06-23 07:25:14,delivered,2026-06-28 07:25:14,2026-06-26 07:25:14
O000467,C02359,2026-06-08 21:29:04,delivered,2026-06-12 21:29:04,2026-06-13 21:29:04
O000468,C01984,2024-03-28 00:24:47,shipped,2024-04-02 00:24:47,
O000469,C01945,2026-02-27 14:13:48,delivered,2026-03-08 14:13:48,2026-02-28 14:13:48
O000470,C00770,2026-02-16 20:52:27,delivered,2026-02-21 20:52:27,2026-02-17 20:52:27
O000471,C01016,2024-08-11 16:47:32,delivered,2024-08-20 16:47:32,2024-08-15 16:47:32
O000472,C02262,2024-07-16 22:41:04,processing,2024-07-20 22:41:04,
O000473,C01384,2026-01-30 09:59:19,delivered,2026-02-02 09:59:19,2026-02-09 09:59:19
O000474,C01685,2024-09-18 15:58:57,delivered,2024-09-24 15:58:57,2024-09-19 15:58:57
O000475,C00500,2024-09-23 13:02:49,delivered,2024-09-25 13:02:49,2024-09-27 13:02:49
O000476,C01537,2024-03-18 03:15:08,delivered,2024-03-22 03:15:08,2024-03-19 03:15:08
O000477,C01094,2026-04-06 00:59:38,delivered,2026-04-18 00:59:38,2026-04-11 00:59:38
O000478,C00564,2024-06-04 18:04:42,delivered,2024-06-09 18:04:42,2024-06-12 18:04:42
O000479,C00775,2025-02-25 09:27:09,shipped,2025-02-27 09:27:09,
O000480,C00743,2025-08-31 12:56:22,delivered,2025-09-11 12:56:22,2025-09-05 12:56:22
O000481,C01831,2024-07-28 09:51:47,delivered,2024-08-08 09:51:47,2024-08-01 09:51:47
O000482,C01384,2025-04-04 14:44:48,cancelled,2025-04-09 14:44:48,
O000483,C01005,2024-11-16 12:45:54,delivered,2024-11-26 12:45:54,2024-11-22 12:45:54
O000484,C01935,2024-04-08 03:00:51,delivered,2024-04-18 03:00:51,2024-04-17 03:00:51
O000485,C02005,2024-08-05 18:47:36,cancelled,2024-08-17 18:47:36,
O000486,C01663,2025-02-25 00:42:39,delivered,2025-03-05 00:42:39,2025-02-27 00:42:39
O000487,C02043,2026-03-30 01:16:43,delivered,2026-04-09 01:16:43,2026-04-05 01:16:43
O000488,C01394,2025-02-08 11:31:45,delivered,2025-02-16 11:31:45,2025-02-15 11:31:45
O000489,C00762,2025-03-23 06:32:14,delivered,2025-03-28 06:32:14,2025-03-30 06:32:14
O000490,C01057,2026-03-05 01:25:40,delivered,2026-03-10 01:25:40,2026-03-17 01:25:40
O000491,C00860,2025-02-13 14:51:42,delivered,2025-02-18 14:51:42,2025-02-20 14:51:42
O000492,C00898,2025-05-24 06:26:02,delivered,2025-06-04 06:26:02,2025-06-04 06:26:02
O000493,C00140,2024-07-28 16:13:48,delivered,2024-08-02 16:13:48,2024-07-29 16:13:48
O000494,C01212,2025-01-13 12:58:52,delivered,2025-01-17 12:58:52,2025-01-20 12:58:52
O000495,C01756,2025-06-18 19:16:18,delivered,2025-06-23 19:16:18,2025-06-21 19:16:18
O000496,C00151,2025-02-16 23:31:42,delivered,2025-02-22 23:31:42,2025-02-18 23:31:42
O000497,C00934,2025-09-02 21:58:50,delivered,2025-09-09 21:58:50,2025-09-10 21:58:50
O000498,C00065,2025-11-09 05:19:58,delivered,2025-11-18 05:19:58,2025-11-12 05:19:58
O000499,C02452,2024-03-07 15:30:47,delivered,2024-03-09 15:30:47,2024-03-17 15:30:47
O000500,C00810,2025-11-11 17:04:36,delivered,2025-11-22 17:04:36,2025-11-12 17:04:36
O000501,C02346,2024-01-31 12:04:43,delivered,2024-02-07 12:04:43,2024-02-09 12:04:43
O000502,C02082,2024-11-22 22:32:09,delivered,2024-11-24 22:32:09,2024-12-01 22:32:09
O000503,C01457,2025-02-02 01:10:19,shipped,2025-02-12 01:10:19,
O000504,C01808,2024-10-09 16:43:54,delivered,2024-10-20 16:43:54,2024-10-18 16:43:54
O000505,C00503,2024-11-17 18:58:26,delivered,2024-11-22 18:58:26,2024-11-23 18:58:26
O000506,C00380,2025-01-18 20:21:00,delivered,2025-01-30 20:21:00,2025-01-21 20:21:00
O000507,C00315,2025-05-09 00:17:00,delivered,2025-05-21 00:17:00,2025-05-12 00:17:00
O000508,C00343,2024-06-06 21:31:02,delivered,2024-06-10 21:31:02,2024-06-13 21:31:02
O000509,C02277,2024-12-23 14:01:49,delivered,2025-01-01 14:01:49,2024-12-28 14:01:49
O000510,C00383,2024-06-21 04:00:39,delivered,2024-06-29 04:00:39,2024-07-01 04:00:39
O000511,C00442,2025-08-07 14:43:46,shipped,2025-08-09 14:43:46,
O000512,C02281,2026-02-26 00:29:07,delivered,2026-03-06 00:29:07,2026-02-27 00:29:07
O000513,C01427,2025-08-08 23:48:22,delivered,2025-08-14 23:48:22,2025-08-09 23:48:22
O000514,C01538,2026-06-30 18:53:13,delivered,2026-07-02 18:53:13,2026-07-09 18:53:13
O000515,C02247,2025-08-31 22:59:09,returned,2025-09-12 22:59:09,2025-09-04 22:59:09
O000516,C00735,2024-07-26 12:23:11,delivered,2024-08-03 12:23:11,2024-08-01 12:23:11
O000517,C00520,2026-01-13 04:29:57,delivered,2026-01-16 04:29:57,2026-01-24 04:29:57
O000518,C00604,2024-08-21 03:22:34,delivered,2024-09-01 03:22:34,2024-09-01 03:22:34
O000519,C02128,2026-03-01 22:26:52,delivered,2026-03-09 22:26:52,2026-03-08 22:26:52
O000520,C01289,2024-11-14 10:45:22,delivered,2024-11-18 10:45:22,2024-11-18 10:45:22
O000521,C01226,2024-11-24 18:13:28,delivered,2024-12-06 18:13:28,2024-12-02 18:13:28
O000522,C01053,2026-03-20 09:35:14,delivered,2026-04-01 09:35:14,2026-03-26 09:35:14
O000523,C00502,2025-11-30 13:11:43,delivered,2025-12-05 13:11:43,2025-12-09 13:11:43
O000524,C01458,2026-04-13 20:04:52,delivered,2026-04-25 20:04:52,2026-04-22 20:04:52
O000525,C01082,2025-07-24 01:29:28,cancelled,2025-08-02 01:29:28,
O000526,C02034,2024-09-18 00:13:55,delivered,2024-09-23 00:13:55,2024-09-19 00:13:55
O000527,C02207,2024-05-10 04:24:09,delivered,2024-05-15 04:24:09,2024-05-15 04:24:09
O000528,C02335,2024-06-19 01:20:08,processing,2024-06-27 01:20:08,
O000529,C02135,2026-04-10 10:05:22,delivered,2026-04-20 10:05:22,2026-04-22 10:05:22
O000530,C02047,2025-08-10 07:11:04,cancelled,2025-08-15 07:11:04,
O000531,C02290,2025-03-11 02:37:04,delivered,2025-03-17 02:37:04,2025-03-18 02:37:04
O000532,C02154,2024-01-01 11:12:26,delivered,2024-01-06 11:12:26,2024-01-08 11:12:26
O000533,C01278,2026-05-09 22:53:43,returned,2026-05-21 22:53:43,2026-05-16 22:53:43
O000534,C00425,2025-11-11 23:30:20,delivered,2025-11-23 23:30:20,2025-11-15 23:30:20
O000535,C02081,2024-12-14 14:47:34,delivered,2024-12-24 14:47:34,2024-12-23 14:47:34
O000536,C01683,2024-10-07 09:53:11,processing,2024-10-09 09:53:11,
O000537,C02123,2025-03-31 23:52:39,delivered,2025-04-08 23:52:39,2025-04-08 23:52:39
O000538,C01632,2024-11-18 08:15:52,delivered,2024-11-24 08:15:52,2024-11-23 08:15:52
O000539,C00120,2025-05-01 08:03:40,delivered,2025-05-03 08:03:40,2025-05-10 08:03:40
O000540,C01015,2024-08-11 04:58:10,processing,2024-08-16 04:58:10,
O000541,C02443,2024-12-01 04:11:11,delivered,2024-12-11 04:11:11,2024-12-06 04:11:11
