customer_id,customer_name,city,region,segment,signup_date
C01765,Cliente 1765,La Serena,IV,Premium,2025-05-28
C01766,Cliente 1766,Antofagasta,II,Retail,2025-12-06
C01767,Cliente 1767,Santiago,RM,Retail,2025-07-28
C01768,Cliente 1768,Valparaíso,V,Retail,2025-04-19
C01769,Cliente 1769,Concepción,VIII,Retail,2025-10-03
C01770,Cliente 1770,Temuco,IX,Retail,2026-06-17
C01771,Cliente 1771,La Serena,IV,Premium,2026-01-25
C01772,Cliente 1772,Antofagasta,II,Retail,2024-11-19
C01773,Cliente 1773,Concepción,VIII,Corporate,2024-09-22
C01774,Cliente 1774,Temuco,IX,Premium,2025-06-19
C01775,Cliente 1775,Viña del Mar,V,Retail,2025-07-04
C01776,Cliente 1776,Antofagasta,II,Retail,2025-12-17
C01777,Cliente 1777,Talca,VII,Premium,2024-09-21
C01778,Cliente 1778,Concepción,VIII,Retail,2025-04-23
C01779,Cliente 1779,Santiago,RM,Retail,2024-04-17
C01780,Cliente 1780,Rancagua,VI,Retail,2025-10-25
C01781,Cliente 1781,Talca,VII,Retail,2024-01-23
C01782,Cliente 1782,Puerto Montt,X,Premium,2025-04-29
C01783,Cliente 1783,Puerto Montt,X,Retail,2026-06-17
C01784,Cliente 1784,Puerto Montt,X,Retail,2024-10-02
C01785,Cliente 1785,Antofagasta,II,Premium,2025-12-15
C01786,Cliente 1786,Concepción,VIII,Retail,2026-03-18
C01787,Cliente 1787,,IX,Retail,2024-06-18
C01788,Cliente 1788,Antofagasta,II,Retail,2024-07-08
C01789,Cliente 1789,,VIII,Retail,2026-05-15
C01790,Cliente 1790,Talca,VII,Retail,2025-12-16
C01791,Cliente 1791,La Serena,IV,Premium,2024-04-08
C01792,Cliente 1792,Temuco,IX,Premium,2026-04-19
C01793,Cliente 1793,Viña del Mar,V,Retail,2026-06-25
C01794,Cliente 1794,Talca,VII,Premium,2025-09-17
C01795,Cliente 1795,Concepción,VIII,Retail,2024-02-15
C01796,Cliente 1796, Concepción ,VIII,Retail,2024-10-18
C01797,Cliente 1797,Puerto Montt,X,Retail,2025-02-11
C01798,Cliente 1798,Valparaíso,V,Retail,2025-02-18
C01799,Cliente 1799,Rancagua,VI,Retail,2025-10-31
C01800,Cliente 1800,Valparaíso,V,Retail,2026-04-01
C01801,Cliente 1801,Talca,VII,Corporate,2024-04-24
C01802,Cliente 1802,Valparaíso,V,Retail,2024-12-11
C01803,Cliente 1803,Rancagua,VI,Retail,2025-04-20
C01804,Cliente 1804,Santiago,RM,Premium,2025-12-03
C01805,Cliente 1805,Santiago,RM,Retail,2024-07-02
C01806,Cliente 1806,Santiago,RM,Retail,2024-12-31
C01807,Cliente 1807,Talca,VII,Retail,2026-01-14
C01808,Cliente 1808,Rancagua,VI,Retail,2024-09-06
C01809,Cliente 1809,Santiago,RM,Retail,2026-01-11
C01810,Cliente 1810,Valparaíso,V,Retail,2025-10-14
C01811,Cliente 1811,Antofagasta,II,Premium,2026-01-30
C01812,Cliente 1812,La Serena,IV,Retail,2024-11-06
C01813,Cliente 1813,Santiago,RM,Retail,2025-04-29
C01814,Cliente 1814,Concepción,VIII,Retail,2025-11-18
C01815,Cliente 1815,Antofagasta,II,Retail,2024-07-31
C01816,Cliente 1816,Rancagua,VI,Retail,2025-10-12
C01817,Cliente 1817,La Serena,IV,Retail,2024-10-21
C01818,Cliente 1818,,IX,Retail,2025-05-02
C01819,Cliente 1819,Rancagua,VI,Retail,2026-05-24
C01820,Cliente 1820,Antofagasta,II,Retail,2025-11-07
C01821,Cliente 1821,Temuco,IX,Retail,2026-02-04
C01822,Cliente 1822,Rancagua,VI,Retail,2025-10-01
C01823,Cliente 1823,Santiago,RM,Premium,2024-10-17
C01824,Cliente 1824,Talca,VII,Retail,2025-09-13
C01825,Cliente 1825,Viña del Mar,V,Retail,2026-06-04
C01826,Cliente 1826,Talca,VII,Retail,2026-02-08
C01827,Cliente 1827,Temuco,IX,Retail,2025-11-11
C01828,Cliente 1828,Puerto Montt,X,Retail,2025-02-17
C01829,Cliente 1829,Concepción,VIII,Corporate,2024-06-30
C01830,Cliente 1830,Rancagua,VI,Retail,2025-11-30
C01831,Cliente 1831,Puerto Montt,X,Retail,2024-01-30
C01832,Cliente 1832,Valparaíso,V,Retail,2026-01-19
C01833,Cliente 1833,Viña del Mar,V,Retail,2025-12-01
C01834,Cliente 1834,Puerto Montt,X,Retail,2026-06-03
C01835,Cliente 1835,La Serena,IV,Retail,2025-12-30
C01836,Cliente 1836,La Serena,IV,Retail,2025-04-15
C01837,Cliente 1837,Concepción,VIII,Corporate,2025-05-27
C01838,Cliente 1838,,VIII,Retail,2026-01-09
C01839,Cliente 1839,Talca,VII,Corporate,2026-06-01
C01840,Cliente 1840,talca,VII,Retail,2026-03-06
C01841,Cliente 1841,Rancagua,VI,Premium,2024-03-02
C01842,Cliente 1842,Santiago,RM,Retail,2026-01-03
C01843,Cliente 1843,Valparaíso,V,Retail,2024-09-25
C01844,Cliente 1844,Puerto Montt,X,Retail,2024-05-25
C01845,Cliente 1845,Valparaíso,V,Retail,2025-12-27
C01846,Cliente 1846,Rancagua,VI,Retail,2025-04-06
C01847,Cliente 1847,Concepción,VIII,Retail,2024-01-27
C01848,Cliente 1848,Antofagasta,II,Corporate,2024-06-11
C01849,Cliente 1849,Antofagasta,II,Retail,2026-04-04
C01850,Cliente 1850,La Serena,IV,Retail,2024-08-04
C01851,Cliente 1851,Talca,VII,Premium,2025-06-13
C01852,Cliente 1852,Concepción,VIII,Retail,2025-05-28
C01853,Cliente 1853,Concepción,VIII,Premium,2025-05-08
C01854,Cliente 1854,Valparaíso,V,Retail,2024-11-12
C01855,Cliente 1855,Valparaíso,V,Retail,2024-12-31
C01856,Cliente 1856,Talca,VII,Premium,2026-01-29
C01857,Cliente 1857,Temuco,IX,Retail,2024-10-04
C01858,Cliente 1858,Valparaíso,V,Corporate,2024-02-27
C01859,Cliente 1859,Concepción,VIII,Retail,2025-10-28
C01860,Cliente 1860,Viña del Mar,V,Retail,2024-10-11
C01861,Cliente 1861,Concepción,VIII,Retail,2024-03-03
C01862,Cliente 1862,Rancagua,VI,Retail,2026-06-21
C01863,Cliente 1863,Valparaíso,V,Retail,2025-05-02
C01864,Cliente 1864,Antofagasta,II,Retail,2025-08-18
C01865,Cliente 1865,La Serena,IV,Retail,2025-10-12
C01866,Cliente 1866,Puerto Montt,X,Retail,2025-05-19
C01867,Cliente 1867,Antofagasta,II,Retail,2025-06-28
C01868,Cliente 1868,Rancagua,VI,Retail,2026-02-13
C01869,Cliente 1869,Rancagua,VI,Retail,2024-07-02
C01870,Cliente 1870,Rancagua,VI,Retail,2025-12-04
C01871,Cliente 1871,La Serena,IV,Retail,2025-05-28
C01872,Cliente 1872,Antofagasta,II,Corporate,2024-08-03
C01873,Cliente 1873,Puerto Montt,X,Premium,2026-05-22
C01874,Cliente 1874,Rancagua,VI,Retail,2026-03-18
C01875,Cliente 1875,Rancagua,VI,Corporate,2026-05-04
C01876,Cliente 1876,Temuco,IX,Retail,2025-03-11
C01877,Cliente 1877,Puerto Montt,X,Retail,2025-02-22
C01878,Cliente 1878,Antofagasta,II,Retail,2025-12-22
C01879,Cliente 1879,Temuco,IX,Retail,2025-03-13
C01880,Cliente 1880,La Serena,IV,Retail,2025-03-26
C01881,Cliente 1881,Rancagua,VI,Corporate,2025-08-30
C01882,Cliente 1882,Puerto Montt,X,Retail,2025-12-24
C01883,Cliente 1883,Santiago,RM,Retail,2025-10-16
C01884,Cliente 1884,Valparaíso,V,Retail,2026-06-20
C01885,Cliente 1885,Concepción,VIII,Premium,2025-08-26
C01886,Cliente 1886,Temuco,IX,Retail,2026-02-20
C01887,Cliente 1887,Concepción,VIII,Premium,2024-03-10
C01888,Cliente 1888,La Serena,IV,Retail,2025-04-24
C01889,Cliente 1889,Antofagasta,II,Retail,2026-02-04
C01890,Cliente 1890,Rancagua,VI,Premium,2026-05-01
C01891,Cliente 1891,Viña del Mar,V,Retail,2024-02-02
C01892,Cliente 1892,Antofagasta,II,Retail,2025-10-11
C01893,Cliente 1893,Valparaíso,V,Retail,2026-03-28
C01894,Cliente 1894,Viña del Mar,V,Retail,2024-07-14
C01895,Cliente 1895,Rancagua,VI,Premium,2026-01-26
C01896,Cliente 1896,Temuco,IX,Retail,2026-03-10
C01897,Cliente 1897,Viña del Mar,V,Premium,2024-01-20
C01898,Cliente 1898,La Serena,IV,Retail,2026-02-25
C01899,Cliente 1899,Viña del Mar,V,Corporate,2026-06-20
C01900,Cliente 1900,Concepción,VIII,Retail,2025-06-30
C01901,Cliente 1901,Temuco,IX,Corporate,2024-12-01
C01902,Cliente 1902,Concepción,VIII,Retail,2024-10-04
C01903,Cliente 1903,Concepción,VIII,Premium,2025-03-26
C01904,Cliente 1904,La Serena,IV,Retail,2025-04-02
C01905,Cliente 1905,Valparaíso,V,Retail,2024-06-28
C01906,Cliente 1906,La Serena,IV,Retail,2025-05-15
C01907,Cliente 1907,La Serena,IV,Corporate,2026-03-29
C01908,Cliente 1908,Rancagua,VI,Retail,2025-01-24
C01909,Cliente 1909,Antofagasta,II,Premium,2025-03-20
C01910,Cliente 1910,Puerto Montt,X,Premium,2024-01-17
C01911,Cliente 1911,La Serena,IV,Retail,2024-01-10
C01912,Cliente 1912,Santiago,RM,Retail,2026-04-01
C01913,Cliente 1913,Puerto Montt,X,Premium,2025-03-05
C01914,Cliente 1914,Concepción,VIII,Retail,2024-04-22
C01915,Cliente 1915,Temuco,IX,Corporate,2024-09-28
C01916,Cliente 1916,Rancagua,VI,Retail,2026-06-11
C01917,Cliente 1917,Viña del Mar,V,Premium,2024-06-22
C01918,Cliente 1918,Puerto Montt,X,Corporate,2024-04-25
C01919,Cliente 1919,,VI,Retail,2025-09-09
C01920,Cliente 1920,Antofagasta,II,Retail,2025-11-03
C01921,Cliente 1921,Rancagua,VI,Retail,2026-05-01
C01922,Cliente 1922,Concepción,VIII,Retail,2024-03-25
C01923,Cliente 1923,La Serena,IV,Retail,2024-07-08
C01924,Cliente 1924,Talca,VII,Retail,2026-06-23
C01925,Cliente 1925,Concepción,VIII,Retail,2026-05-21
C01926,Cliente 1926,La Serena,IV,Corporate,2024-01-15
C01927,Cliente 1927,Puerto Montt,X,Retail,2025-08-08
C01928,Cliente 1928,Viña del Mar,V,Retail,2024-08-07
C01929,Cliente 1929,Antofagasta,II,Retail,2025-06-10
C01930,Cliente 1930,Rancagua,VI,Premium,2025-04-12
C01931,Cliente 1931,Valparaíso,V,Premium,2025-03-12
C01932,Cliente 1932,Rancagua,VI,Premium,2024-05-03
C01933,Cliente 1933,Rancagua,VI,Retail,2024-03-25
C01934,Cliente 1934,Talca,VII,Retail,2026-05-10
C01935,Cliente 1935,Talca,VII,Retail,2024-06-04
C01936,Cliente 1936,Temuco,IX,Retail,2025-12-11
C01937,Cliente 1937,Viña del Mar,V,Retail,2026-02-08
C01938,Cliente 1938,La Serena,IV,Retail,2025-02-14
C01939,Cliente 1939,,VI,Retail,2024-05-19
C01940,Cliente 1940,Antofagasta,II,Retail,2026-01-21
C01941,Cliente 1941,Concepción,VIII,Retail,2026-04-22
C01942,Cliente 1942,La Serena,IV,Retail,2024-06-12
C01943,Cliente 1943,Temuco,IX,Retail,2024-10-09
C01944,Cliente 1944,Concepción,VIII,,2024-05-25
C01945,Cliente 1945,Antofagasta,II,Retail,2026-03-01
C01946,Cliente 1946,Valparaíso,V,Retail,2025-09-16
C01947,Cliente 1947,Temuco,IX,Premium,2024-02-11
C01948,Cliente 1948,Puerto Montt,X,Retail,2026-06-16
C01949,Cliente 1949,Viña del Mar,V,Corporate,2026-06-04
C01950,Cliente 1950,Puerto Montt,X,Retail,2025-10-15
C01951,Cliente 1951,Antofagasta,II,Corporate,2025-10-17
C01952,Cliente 1952,Temuco,IX,Retail,2024-04-13
C01953,Cliente 1953,Antofagasta,II,Retail,2026-03-10
C01954,Cliente 1954,Talca,VII,Premium,2025-11-14
C01955,Cliente 1955,Valparaíso,V,Retail,2024-04-30
C01956,Cliente 1956,Puerto Montt,X,Premium,2026-01-05
C01957,Cliente 1957,Viña del Mar,V,Premium,2024-02-08
C01958,Cliente 1958,Santiago,RM,Retail,2024-07-04
C01959,Cliente 1959,Puerto Montt,X,Premium,2026-01-16
C01960,Cliente 1960,Temuco,IX,Retail,2024-09-11
C01961,Cliente 1961,Antofagasta,II,Premium,2024-06-13
C01962,Cliente 1962,Puerto Montt,X,Premium,2026-03-10
C01963,Cliente 1963,Viña del Mar,V,Retail,2026-04-04
C01964,Cliente 1964,Valparaíso,V,Retail,2024-11-16
C01965,Cliente 1965,Antofagasta,II,Premium,2025-05-12
C01966,Cliente 1966,Concepción,VIII,Corporate,2024-11-26
C01967,Cliente 1967,Talca,VII,Retail,2025-07-27
C01968,Cliente 1968,Valparaíso,V,Retail,2025-09-04
C01969,Cliente 1969,Temuco,IX,Retail,2025-01-29
C01970,Cliente 1970,Antofagasta,II,Retail,2024-03-25
C01971,Cliente 1971,Talca,VII,Retail,2024-10-07
C01972,Cliente 1972,La Serena,IV,Premium,2025-03-26
C01973,Cliente 1973,Santiago,RM,Premium,2025-05-09
C01974,Cliente 1974,Puerto Montt,X,Retail,2025-06-15
C01975,Cliente 1975,Puerto Montt,X,Premium,2025-12-24
C01976,Cliente 1976,La Serena,IV,Retail,2024-12-31
C01977,Cliente 1977,La Serena,IV,Premium,2025-08-15
C01978,Cliente 1978,Rancagua,VI,Retail,2024-04-17
C01979,Cliente 1979,Talca,VII,Premium,2024-08-17
C01980,Cliente 1980,Rancagua,VI,Retail,2025-03-22
C01981,Cliente 1981,Talca,VII,Retail,2024-12-21
C01982,Cliente 1982, Valparaíso ,V,Corporate,2024-10-09
C01983,Cliente 1983,Viña del Mar,V,Retail,2025-12-22
C01984,Cliente 1984,Talca,VII,Retail,2024-11-07
C01985,Cliente 1985,Puerto Montt,X,,2025-07-06
C01986,Cliente 1986,Temuco,IX,Retail,2026-03-04
C01987,Cliente 1987,La Serena,IV,Retail,2025-09-07
C01988,Cliente 1988,Valparaíso,V,Retail,2024-04-06
C01989,Cliente 1989,Puerto Montt,X,Retail,2025-04-30
C01990,Cliente 1990,Concepción,VIII,Premium,2026-06-19
C01991,Cliente 1991,La Serena,IV,Retail,2025-10-24
C01992,Cliente 1992,Antofagasta,II,Retail,2025-09-12
C01993,Cliente 1993,,VIII,Retail,2025-06-25
C01994,Cliente 1994,Viña del Mar,V,Retail,2026-05-29
C01995,Cliente 1995,Concepción,VIII,Retail,2024-12-19
C01996,Cliente 1996,Viña del Mar,V,Retail,2025-03-27
C01997,Cliente 1997,Viña del Mar,V,Retail,2025-07-04
C01998,Cliente 1998,Temuco,IX,Retail,2025-08-27
C01999,Cliente 1999,Concepción,VIII,Corporate,2024-12-11
C02000,Cliente 2000,Rancagua,VI,Corporate,2025-11-15
C02001,Cliente 2001,Rancagua,VI,Retail,2025-02-17
C02002,Cliente 2002,Viña del Mar,V,Retail,2025-06-16
C02003,Cliente 2003,Viña del Mar,V,Premium,2025-06-18
C02004,Cliente 2004,Concepción,VIII,Retail,2024-07-21
C02005,Cliente 2005,Valparaíso,V,Retail,2025-05-18
C02006,Cliente 2006,Rancagua,VI,Corporate,2026-02-28
C02007,Cliente 2007,Santiago,RM,Retail,2024-04-01
C02008,Cliente 2008,Concepción,VIII,Retail,2026-01-26
C02009,Cliente 2009,La Serena,IV,Retail,2025-07-04
C02010,Cliente 2010,Talca,VII,Retail,2024-07-01
C02011,Cliente 2011,Valparaíso,V,Retail,2024-07-09
C02012,Cliente 2012,La Serena,IV,Retail,2025-09-19
C02013,Cliente 2013,Valparaíso,V,Corporate,2024-01-05
C02014,Cliente 2014,Concepción,VIII,Corporate,2026-04-26
C02015,Cliente 2015,Concepción,VIII,Retail,2025-09-28
C02016,Cliente 2016,Antofagasta,II,Retail,2026-06-18
C02017,Cliente 2017,Puerto Montt,X,Premium,2025-01-21
C02018,Cliente 2018,Antofagasta,II,Retail,2025-10-03
C02019,Cliente 2019,La Serena,IV,Retail,2024-04-27
C02020,Cliente 2020,Talca,VII,Retail,2026-01-27
C02021,Cliente 2021,Antofagasta,II,Retail,2024-10-18
C02022,Cliente 2022, La Serena ,IV,Corporate,2025-07-22
C02023,Cliente 2023,Rancagua,VI,Retail,2024-08-22
C02024,Cliente 2024,Valparaíso,V,Retail,2025-09-22
C02025,Cliente 2025,Santiago,RM,Retail,2025-05-30
C02026,Cliente 2026,Santiago,RM,Corporate,2024-12-15
C02027,Cliente 2027,Santiago,RM,Retail,2024-06-05
C02028,Cliente 2028,Temuco,IX,Retail,2025-03-25
C02029,Cliente 2029,Talca,VII,Retail,2024-06-13
C02030,Cliente 2030,Valparaíso,V,Retail,2025-07-01
C02031,Cliente 2031,,IX,,2024-04-16
C02032,Cliente 2032,Puerto Montt,X,Premium,2024-05-02
C02033,Cliente 2033,Santiago,RM,Retail,2025-05-02
C02034,Cliente 2034,Rancagua,VI,Corporate,2024-08-31
C02035,Cliente 2035,Rancagua,VI,Retail,2024-06-05
C02036,Cliente 2036,concepción,VIII,Corporate,2025-02-01
C02037,Cliente 2037,Antofagasta,II,Retail,2025-04-15
C02038,Cliente 2038,Puerto Montt,X,Retail,2025-10-03
C02039,Cliente 2039,Rancagua,VI,Premium,2025-03-30
C02040,Cliente 2040,Concepción,VIII,Premium,2024-07-29
C02041,Cliente 2041,Viña del Mar,V,Retail,2025-04-19
C02042,Cliente 2042,Antofagasta,II,Retail,2024-05-24
C02043,Cliente 2043,Viña del Mar,V,Retail,2024-07-23
C02044,Cliente 2044,Talca,VII,Retail,2025-03-29
C02045,Cliente 2045,Antofagasta,II,Corporate,2025-11-27
C02046,Cliente 2046,La Serena,IV,Retail,2024-11-20
C02047,Cliente 2047, Rancagua ,VI,Retail,2026-02-20
C02048,Cliente 2048,,V,Premium,2024-03-28
C02049,Cliente 2049,Valparaíso,V,Retail,2024-12-31
C02050,Cliente 2050,Valparaíso,V,Retail,2024-11-19
C02051,Cliente 2051,Concepción,VIII,Retail,2024-04-13
C02052,Cliente 2052,Valparaíso,V,Retail,2025-09-25
C02053,Cliente 2053,Antofagasta,II,Retail,2024-09-12
C02054,Cliente 2054,santiago,RM,Retail,2025-01-25
C02055,Cliente 2055,Temuco,IX,Corporate,2025-08-21
C02056,Cliente 2056,Viña del Mar,V,Retail,2024-12-13
C02057,Cliente 2057,Antofagasta,II,Retail,2024-06-02
C02058,Cliente 2058,Temuco,IX,Retail,2026-03-22
C02059,Cliente 2059,Viña del Mar,V,Premium,2025-03-03
C02060,Cliente 2060,Talca,VII,Corporate,2024-01-25
C02061,Cliente 2061,Antofagasta,II,Retail,2025-03-19
C02062,Cliente 2062,Rancagua,VI,Retail,2024-12-06
C02063,Cliente 2063,Santiago,RM,Premium,2024-01-20
C02064,Cliente 2064,Santiago,RM,Retail,2024-10-03
C02065,Cliente 2065,Puerto Montt,X,Retail,2024-12-16
C02066,Cliente 2066,Rancagua,VI,Retail,2024-03-26
C02067,Cliente 2067,Temuco,IX,Premium,2024-04-26
C02068,Cliente 2068,Valparaíso,V,Retail,2024-03-07
C02069,Cliente 2069,Valparaíso,V,Retail,2024-01-14
C02070,Cliente 2070,Rancagua,VI,Retail,2024-12-04
C02071,Cliente 2071,,V,Retail,2026-01-05
C02072,Cliente 2072,Santiago,RM,Premium,2025-01-31
C02073,Cliente 2073,Rancagua,VI,Retail,2024-07-09
C02074,Cliente 2074,Santiago,RM,Retail,2025-06-03
C02075,Cliente 2075,Talca,VII,Retail,2024-07-12
C02076,Cliente 2076,Temuco,IX,Premium,2024-08-21
C02077,Cliente 2077,Puerto Montt,X,Retail,2024-10-19
C02078,Cliente 2078,Talca,VII,Retail,2026-06-30
C02079,Cliente 2079,Rancagua,VI,Retail,2026-01-20
C02080,Cliente 2080,Rancagua,VI,Retail,2026-02-01
C02081,Cliente 2081,Viña del Mar,V,Retail,2024-03-08
C02082,Cliente 2082,Rancagua,VI,Retail,2024-11-03
C02083,Cliente 2083,Viña del Mar,V,Retail,2025-12-08
C02084,Cliente 2084,Puerto Montt,X,Retail,2025-04-20
C02085,Cliente 2085,Santiago,RM,Premium,2026-03-18
C02086,Cliente 2086,Temuco,IX,Retail,2026-03-21
C02087,Cliente 2087,Santiago,RM,Retail,2024-06-02
C02088,Cliente 2088,Antofagasta,II,Premium,2026-05-24
C02089,Cliente 2089,Rancagua,VI,Retail,2026-05-22
C02090,Cliente 2090,Valparaíso,V,Retail,2024-11-27
C02091,Cliente 2091,,VI,Premium,2025-03-02
C02092,Cliente 2092,Antofagasta,II,Retail,2025-03-15
C02093,Cliente 2093,Temuco,IX,Premium,2026-06-03
C02094,Cliente 2094,Rancagua,VI,Retail,2024-09-09
C02095,Cliente 2095,Temuco,IX,Retail,2025-05-02
C02096,Cliente 2096,La Serena,IV,Corporate,2024-11-25
C02097,Cliente 2097,viña del mar,V,Retail,2026-04-19
C02098,Cliente 2098,Talca,VII,Premium,2025-01-28
C02099,Cliente 2099,Viña del Mar,V,Corporate,2026-01-15
C02100,Cliente 2100,ANTOFAGASTA,II,Premium,2025-01-07
C02101,Cliente 2101,Temuco,IX,Premium,2025-05-09
C02102,Cliente 2102,Temuco,IX,Retail,2025-07-03
C02103,Cliente 2103,Viña del Mar,V,Retail,2024-10-29
C02104,Cliente 2104,Antofagasta,II,Retail,2025-01-20
C02105,Cliente 2105,La Serena,IV,Retail,2024-01-26
C02106,Cliente 2106,Rancagua,VI,Premium,2024-05-31
C02107,Cliente 2107,Temuco,IX,Retail,2024-10-07
C02108,Cliente 2108,Concepción,VIII,Retail,2024-11-26
C02109,Cliente 2109,Temuco,IX,Retail,2026-05-01
C02110,Cliente 2110,Puerto Montt,X,Retail,2025-09-19
C02111,Cliente 2111,Santiago,RM,Premium,2024-02-27
C02112,Cliente 2112,Valparaíso,V,Retail,2025-12-31
C02113,Cliente 2113,Valparaíso,V,Retail,2026-02-07
C02114,Cliente 2114,Puerto Montt,X,Retail,2025-07-15
C02115,Cliente 2115,Antofagasta,II,Retail,2024-02-27
C02116,Cliente 2116,La Serena,IV,Retail,2024-02-13
C02117,Cliente 2117,concepción,VIII,Retail,2024-11-26
C02118,Cliente 2118,Antofagasta,II,Retail,2025-11-16
C02119,Cliente 2119,La Serena,IV,Retail,2025-05-18
C02120,Cliente 2120,Talca,VII,Premium,2024-06-17
C02121,Cliente 2121,Viña del Mar,V,Retail,2025-07-23
C02122,Cliente 2122,Viña del Mar,V,Retail,2024-07-19
C02123,Cliente 2123,Rancagua,VI,Retail,2025-09-09
C02124,Cliente 2124,Valparaíso,V,Retail,2026-04-03
C02125,Cliente 2125,Viña del Mar,V,Premium,2024-11-01
C02126,Cliente 2126,Santiago,RM,Retail,2024-08-23
C02127,Cliente 2127,Santiago,RM,Retail,2024-08-09
C02128,Cliente 2128,Puerto Montt,X,Premium,2025-04-13
C02129,Cliente 2129,TALCA,VII,Retail,2026-03-25
C02130,Cliente 2130,Santiago,RM,Retail,2026-05-27
C02131,Cliente 2131,Puerto Montt,X,Premium,2024-06-12
C02132,Cliente 2132,Puerto Montt,X,Premium,2025-01-16
C02133,Cliente 2133,Santiago,RM,Premium,2024-11-05
C02134,Cliente 2134,La Serena,IV,Retail,2025-10-13
C02135,Cliente 2135,Valparaíso,V,Retail,2024-08-28
C02136,Cliente 2136,Antofagasta,II,Retail,2025-07-30
C02137,Cliente 2137,Puerto Montt,X,Retail,2024-01-31
C02138,Cliente 2138,Santiago,RM,Retail,2024-02-15
C02139,Cliente 2139,Antofagasta,II,Premium,2024-07-26
C02140,Cliente 2140,La Serena,IV,Retail,2026-04-09
C02141,Cliente 2141,Puerto Montt,X,Retail,2025-12-20
C02142,Cliente 2142,Antofagasta,II,Retail,2025-09-04
C02143,Cliente 2143,Temuco,IX,Premium,2025-07-07
C02144,Cliente 2144,Viña del Mar,V,Retail,2025-04-23
C02145,Cliente 2145,Rancagua,VI,Retail,2025-02-21
C02146,Cliente 2146,Concepción,VIII,Retail,2025-01-02
C02147,Cliente 2147,Concepción,VIII,Premium,2024-12-17
C02148,Cliente 2148,Temuco,IX,Retail,2026-05-01
C02149,Cliente 2149,La Serena,IV,Premium,2025-02-09
C02150,Cliente 2150,,VII,Retail,2024-04-16
C02151,Cliente 2151,Concepción,VIII,Premium,2025-12-01
C02152,Cliente 2152,Temuco,IX,Retail,2025-02-08
C02153,Cliente 2153,Puerto Montt,X,Retail,2024-04-18
C02154,Cliente 2154,La Serena,IV,Premium,2026-03-23
C02155,Cliente 2155,Antofagasta,II,Retail,2025-02-19
C02156,Cliente 2156,La Serena,IV,Retail,2024-02-01
C02157,Cliente 2157,Valparaíso,V,Retail,2025-04-08
C02158,Cliente 2158,Viña del Mar,V,Retail,2025-02-01
C02159,Cliente 2159,Rancagua,VI,Retail,2025-08-30
C02160,Cliente 2160,Temuco,IX,Retail,2025-12-18
C02161,Cliente 2161,Valparaíso,V,Retail,2025-08-24
C02162,Cliente 2162,Santiago,RM,Retail,2025-05-14
C02163,Cliente 2163, Valparaíso ,V,Retail,2026-02-06
C02164,Cliente 2164,ANTOFAGASTA,II,Retail,2025-12-21
C02165,Cliente 2165,Concepción,VIII,Retail,2025-11-22
C02166,Cliente 2166,Rancagua,VI,Retail,2025-08-01
C02167,Cliente 2167,Antofagasta,II,Retail,2025-12-15
C02168,Cliente 2168,Concepción,VIII,Retail,2025-09-07
C02169,Cliente 2169,,V,Retail,2025-05-12
C02170,Cliente 2170,Concepción,VIII,Premium,2024-02-14
C02171,Cliente 2171,Rancagua,VI,Retail,2025-03-31
C02172,Cliente 2172,viña del mar,V,Retail,2025-03-24
C02173,Cliente 2173, Talca ,VII,Premium,2025-01-12
C02174,Cliente 2174,Puerto Montt,X,Retail,2025-03-08
C02175,Cliente 2175,Temuco,IX,Retail,2025-06-03
C02176,Cliente 2176,Concepción,VIII,Retail,2024-07-10
C02177,Cliente 2177,Antofagasta,II,Retail,2026-03-19
C02178,Cliente 2178,La Serena,IV,Retail,2024-11-03
C02179,Cliente 2179,TALCA,VII,Premium,2024-04-25
C02180,Cliente 2180,Concepción,VIII,Retail,2024-09-06
C02181,Cliente 2181,Rancagua,VI,Retail,2024-06-25
C02182,Cliente 2182,Valparaíso,V,Retail,2024-05-10
C02183,Cliente 2183,Valparaíso,V,Retail,2024-09-09
C02184,Cliente 2184,La Serena,IV,Premium,2025-02-20
C02185,Cliente 2185,Puerto Montt,X,Retail,2025-11-18
C02186,Cliente 2186,Concepción,VIII,Retail,2026-03-20
C02187,Cliente 2187,Concepción,VIII,Retail,2025-06-17
C02188,Cliente 2188,Puerto Montt,X,Retail,2024-03-27
C02189,Cliente 2189,Antofagasta,II,Retail,2026-04-06
C02190,Cliente 2190,Antofagasta,II,Premium,2025-04-26
C02191,Cliente 2191,Viña del Mar,V,Retail,2025-11-29
C02192,Cliente 2192,Temuco,IX,Retail,2025-05-16
C02193,Cliente 2193,Antofagasta,II,Corporate,2026-06-14
C02194,Cliente 2194,Temuco,IX,Corporate,2025-08-02
C02195,Cliente 2195,Talca,VII,Retail,2024-10-12
C02196,Cliente 2196,Viña del Mar,V,Premium,2024-05-22
C02197,Cliente 2197,Talca,VII,Retail,2026-03-28
C02198,Cliente 2198,Antofagasta,II,Retail,2024-07-29
C02199,Cliente 2199,Rancagua,VI,Retail,2025-02-05
C02200,Cliente 2200,Temuco,IX,Retail,2025-09-12
C02201,Cliente 2201,Puerto Montt,X,Retail,2024-07-12
C02202,Cliente 2202,Viña del Mar,V,Premium,2025-06-07
C02203,Cliente 2203,Rancagua,VI,Retail,2025-05-02
C02204,Cliente 2204,Temuco,IX,Premium,2024-02-25
