order_id,order_item_id,product_id,quantity,unit_price,discount_pct,freight_value,item_total
O000314,1,P0052,1,782.48,0.15,20.37,685.48
O000314,2,P0025,1,343.24,0.1,8.53,317.45
O000315,1,P0214,1,42.92,0,19.4,62.32
O000316,1,P0270,1,949.79,0,13.84,963.63
O000316,2,P0068,1,148.48,0.1,16.09,149.72
O000316,3,P0082,1,362.46,0.05,9.92,354.26
O000317,1,P0181,2,364.59,0.05,2.34,695.06
O000317,2,P0253,1,162.64,0,23.4,186.04
O000317,3,P0067,1,355.88,0,9.09,364.97
O000318,1,P0265,2,240.13,0,7.33,487.59
O000318,2,P0205,1,468.82,0.1,10.4,432.34
O000318,3,P0009,1,17.8,0.2,2,16.24
O000319,1,P0105,1,18.23,0,6.77,25.0
O000319,2,P0019,1,618.71,0,6.64,625.35
O000320,1,P0012,2,529.58,0.15,14.09,914.38
O000320,2,P0046,1,190.18,0.1,9.73,180.89
O000320,3,P0051,1,371.95,0,25.19,397.14
O000321,1,P0025,1,343.24,0,4.89,348.13
O000321,2,P0186,3,638.99,0.2,7.32,1540.9
O000322,1,P0077,1,20.98,0,14.88,35.86
O000323,1,P0153,2,339.5,0.1,3.83,614.93
O000324,1,P0245,1,489.42,0,13.66,503.08
O000325,1,P0061,1,776.86,0,13.79,790.65
O000325,2,P0316,2,419.97,0.1,22.88,778.83
O000325,3,P0317,1,811.43,0,7.21,818.64
O000326,1,P0144,1,649.77,0,12.83,662.6
O000327,1,P0101,1,92.83,0,2,94.83
O000327,2,P0154,1,25.6,0,14.71,40.31
O000328,1,P0249,1,575.36,0,19.4,594.76
O000328,2,P0137,2,168.37,0.1,20.5,323.57
O000328,3,P0207,1,469.0,0,2,471.0
O000329,1,P0255,2,854.74,0,7.67,1717.15
O000329,2,P0233,1,84.69,0,19.2,103.89
O000329,3,P0175,1,568.15,0,9.27,577.42
O000330,1,P0079,1,165.37,0.05,10.18,167.28
O000331,1,P0164,1,13.57,0,13.3,26.87
O000332,1,P0002,2,556.12,0,2,1114.24
O000333,1,P0315,1,174.01,0,5.01,179.02
O000333,2,P0135,1,504.23,0,7.42,511.65
O000334,1,P0188,4,480.75,0,25.74,1948.74
O000335,1,P0061,2,776.86,0,12.96,1566.68
O000336,1,P0126,1,311.62,0,8.92,320.54
O000336,2,P0149,1,858.19,0,18.61,876.8
O000337,1,P0295,1,164.98,0,2,166.98
O000337,2,P0018,1,598.9,0.1,2,541.01
O000338,1,P0189,1,630.91,0,16.24,647.15
O000338,2,P0183,1,808.84,0,16.77,825.61
O000338,3,P0270,2,949.79,0.05,14.83,1819.43
O000338,4,P0305,1,330.82,0.15,8.58,289.78
O000339,1,P0234,1,354.24,0,4.59,358.83
O000340,1,P0220,3,103.24,0,16.42,326.14
O000341,1,P0164,1,13.57,0,2,15.57
O000342,1,P0176,1,265.34,0.15,2,227.54
O000342,2,P0044,2,456.63,0,16.07,929.33
O000343,1,P0134,1,574.47,0,28.93,603.4
O000343,2,P0268,1,214.47,0.15,310.05,492.35
O000343,3,P0125,2,329.73,0.15,2.99,563.53
O000344,1,P0049,1,841.2,0,2,843.2
O000345,1,P0314,1,745.22,0,9.57,754.79
O000346,1,P0059,1,953.24,0,2,955.24
O000346,2,P0306,1,219.19,0.2,7.78,183.13
O000347,1,P0002,1,556.12,0,2,558.12
O000348,1,P0043,1,118.53,0,17.34,135.87
O000348,2,P0003,3,146.76,0,7.31,447.59
O000349,1,P0299,2,28.85,0.05,15.41,70.22
O000350,1,P0196,1,753.97,0,7.77,761.74
O000350,2,P0003,1,146.76,0.05,9.46,148.88
O000350,3,P0169,2,410.06,0,17.34,837.46
O000351,1,P0216,2,823.56,0.1,9.59,1492.0
O000352,1,P0177,1,95.11,0.15,6.47,87.31
O000353,1,P0180,1,358.61,0,13.17,371.78
O000354,1,P0223,1,72.48,0.05,22.81,91.67
O000355,1,P0021,2,806.92,0,2,1615.84
O000356,1,P0064,1,145.78,0,14.18,159.96
O000356,2,P0067,1,355.88,0,4.12,360.0
O000356,3,P0284,2,501.64,0,18.9,1022.18
O000356,4,P0306,1,219.19,0.1,20.67,217.94
O000357,1,P0276,2,820.81,0,16.36,1657.98
O000358,1,P0267,1,1088.78,0,15.98,1104.76
O000358,2,P0006,1,202.12,0,12.13,214.25
O000359,1,P0093,1,952.7,0.1,16.64,874.07
O000360,1,P0277,1,49.26,0.1,10.52,54.85
O000360,2,P0242,1,722.98,0.1,10.11,660.79
O000361,1,P0094,1,756.84,0,10.44,767.28
O000362,1,P0142,1,483.04,0.05,5.29,464.18
O000363,1,P0247,1,315.54,0.1,2,285.99
O000364,1,P0219,2,553.58,0.15,6.82,947.91
O000364,2,P0026,1,659.65,0,5.71,665.36
O000365,1,P0293,1,564.26,0,2.66,566.92
O000366,1,P0191,1,654.69,0.1,8.14,597.36
O000366,2,P0166,1,20.64,0.05,29.08,48.69
O000366,3,P0064,1,145.78,0.05,9.14,147.63
O000367,1,P0036,1,67.34,0.05,14.69,78.66
O000368,1,P0156,1,90.87,0,22.87,113.74
O000368,2,P0319,1,702.73,0,2,704.73
O000368,3,P0237,2,956.17,0.05,19.01,1835.73
O000369,1,P0026,1,659.65,0,7.93,667.58
O000370,1,P0044,3,456.63,0.05,25.73,1327.13
O000370,2,P0138,1,870.78,0,21.77,892.55
O000371,1,P0271,5,775.17,0,19.95,3895.8
O000372,1,P0305,1,330.82,0,2,332.82
O000373,1,P0155,1,88.23,0,5.17,93.4
O000373,2,P0075,1,233.38,0.05,29.06,250.77
O000374,1,P0010,1,362.93,0.15,11.2,319.69
O000375,1,P0107,1,435.88,0.2,8.72,357.42
O000376,1,P0068,1,148.48,0.1,13.72,147.35
O000377,1,P0140,1,227.4,0.05,9.4,225.43
O000377,2,P0078,1,314.17,0.05,5.77,304.23
O000378,1,P0011,2,363.12,0,2,728.24
O000378,2,P0179,4,159.25,0.05,14.72,619.87
O000378,3,P0115,1,602.48,0,9.26,611.74
O000379,1,P0222,30,182.56,0.15,2,4657.28
O000379,2,P0122,1,149.46,0,22.3,171.76
O000379,3,P0162,1,529.22,0.05,15.69,518.45
O000380,1,P0111,1,127.38,0,8.36,135.74
O000380,2,P0308,2,109.62,0.15,11.98,198.33
O000380,3,P0077,1,20.98,0,4.03,25.01
O000381,1,P0205,2,468.82,0,16.88,954.52
O000382,1,P0239,1,873.44,0.1,11.54,797.64
O000383,1,P0199,1,324.1,0.05,19.33,327.22
O000384,1,P0046,1,190.18,0.15,9.3,170.95
O000385,1,P0010,1,362.93,0,20.99,383.92
O000385,2,P0103,2,158.36,0.1,17.09,302.14
O000386,1,P0019,1,618.71,0.05,15.97,603.74
O000386,2,P0289,1,88.04,0,26.98,115.02
O000387,1,P0143,1,110.16,0.05,8.12,112.77
O000387,2,P0055,5,237.15,0,4.71,1190.46
O000388,1,P0191,1,654.69,0,25.16,679.85
O000389,1,P0278,2,480.16,0.1,12.85,877.14
O000390,1,P0075,1,233.38,0.2,16.08,202.78
O000391,1,P0273,1,75.24,0,16.94,92.18
O000391,2,P0017,1,237.22,0,12.91,250.13
O000391,3,P0079,1,165.37,0,2,167.37
O000392,1,P0024,1,832.14,0,7.61,839.75
O000393,1,P0213,1,693.96,0.1,6.0,630.56
O000394,1,P0168,1,45.44,0,20.98,66.42
O000395,1,P0118,1,588.11,0.1,2,531.3
O000395,2,P0127,1,597.61,0,15.27,612.88
O000396,1,P0274,1,832.77,0.05,8.05,799.18
O000397,1,P0265,1,240.13,0,7.19,247.32
O000398,1,P0228,1,539.71,0.15,2.23,460.98
O000398,2,P0271,5,775.17,0,15.7,3891.55
O000398,3,P0053,1,360.49,0,25.72,386.21
O000399,1,P0109,1,194.26,0.15,21.6,186.72
O000399,2,P0120,1,62.98,0,2.57,65.55
O000400,1,P0101,2,92.83,0,21.26,206.92
O000400,2,P0287,2,756.46,0,2,1514.92
O000400,3,P0179,1,159.25,0,13.91,173.16
O000401,1,P0061,1,776.86,0,12.81,789.67
O000401,2,P0063,1,310.44,0,21.53,331.97
O000402,1,P0068,1,148.48,0.1,2.69,136.32
O000403,1,P0089,1,625.43,0,15.12,640.55
O000404,1,P0130,50,491.43,0,26.89,24598.39
O000404,2,P0320,1,907.09,0.05,6.91,868.65
O000405,1,P0239,3,873.44,0,14.79,2635.11
O000406,1,P0063,1,310.44,0.05,2.22,297.14
O000406,2,P0247,2,315.54,0,2,633.08
O000407,1,P0117,4,794.64,0,15.67,3194.23
O000407,2,P0092,2,901.51,0.15,9.32,1541.89
O000408,1,P0278,1,480.16,0.15,5.97,414.11
O000408,2,P0223,2,72.48,0,17.91,162.87
O000409,1,P0088,1,259.63,0.05,24.88,271.53
O000409,2,P0183,1,808.84,0,13.28,822.12
O000410,1,P0293,2,564.26,0.2,13.13,915.95
O000410,2,P0101,1,92.83,0.05,9.21,97.4
O000410,3,P0309,1,541.39,0,8.47,549.86
O000411,1,P0008,1,193.75,0,27.06,220.81
O000412,1,P0088,1,259.63,0,4.15,263.78
O000413,1,P0314,2,745.22,0.1,9.34,1350.74
O000414,1,P0107,1,435.88,0,2,437.88
O000414,2,P0025,1,343.24,0,8.72,351.96
O000414,3,P0007,1,306.83,0,7.22,314.05
O000415,1,P0219,2,553.58,0,6.53,1113.69
O000415,2,P0314,1,745.22,0,2,747.22
O000415,3,P0198,1,764.66,0,24.5,789.16
O000416,1,P0050,1,745.53,0,7.72,753.25
O000417,1,P0283,1,433.94,0.1,17.05,407.6
O000417,2,P0025,1,343.24,0,8.27,351.51
O000418,1,P0082,1,362.46,0,15.62,378.08
O000418,2,P0167,1,9.0,0,19.9,28.9
O000418,3,P0164,1,13.57,0.2,29.36,40.22
O000419,1,P0152,1,817.49,0,5.47,822.96
O000419,2,P0187,1,106.77,0.05,24.62,126.05
O000420,1,P0001,4,342.26,0.05,26.34,1326.93
O000420,2,P0282,2,856.4,0.15,2,1457.88
O000420,3,P0292,1,386.72,0.1,2,350.05
O000420,4,P0183,1,808.84,0,10.81,819.65
O000421,1,P0296,1,428.51,0,17.94,446.45
O000421,2,P0305,2,330.82,0.1,8.04,603.52
O000422,1,P0133,2,17.03,0.2,4.65,31.9
O000423,1,P0023,1,587.39,0.05,2,560.02
O000424,1,P0291,2,657.02,0,4.13,1318.17
O000425,1,P0108,1,957.8,0,11.86,969.66
O000426,1,P0077,1,20.98,0.1,12.16,31.04
O000426,2,P0098,3,701.13,0,5.79,2109.18
O000427,1,P0146,1,288.94,0,10.1,299.04
O000427,2,P0320,1,907.09,0,7.19,914.28
O000428,1,P0185,1,8.75,0.1,17.26,25.14
O000429,1,P0278,1,480.16,0,14.8,494.96
O000429,2,P0122,1,149.46,0,11.68,161.14
O000429,3,P0014,1,187.84,0,19.68,207.52
O000430,1,P0092,2,901.51,0.1,16.56,1639.28
O000431,1,P0192,1,951.76,0,2,953.76
O000431,2,P0173,1,758.26,0.15,14.85,659.37
O000432,1,P0038,1,778.2,0,2.11,780.31
O000433,1,P0287,1,756.46,0.05,14.51,733.15
O000433,2,P0065,1,492.73,0,9.7,502.43
O000433,3,P0075,3,233.38,0.1,21.98,652.11
O000434,1,P0071,1,250.08,0,24.46,274.54
O000434,2,P0139,2,531.18,0.05,26.82,1036.06
O000435,1,P0140,1,227.4,0,12.42,239.82
O000435,2,P0214,1,42.92,0,9.4,52.32
O000436,1,P0218,1,363.84,0,25.45,389.29
O000437,1,P0069,5,423.73,0.05,2.11,2014.83
O000437,2,P0286,2,518.79,0,2,1039.58
O000437,3,P0185,1,8.75,0,2,10.75
O000437,4,P0122,1,149.46,0,10.68,160.14
O000438,1,P0078,1,314.17,0,14.3,328.47
O000439,1,P0290,1,617.79,0.1,3.28,559.29
O000439,2,P0243,1,711.65,0.05,3.09,679.16
O000440,1,P0086,1,579.39,0,2,581.39
O000441,1,P0097,1,267.08,0.15,25.59,252.61
O000442,1,P0003,1,146.76,0,24.11,170.87
O000442,2,P0272,2,724.17,0,19.52,1467.86
O000443,1,P0224,1,355.54,0,19.16,374.7
O000443,2,P0108,1,957.8,0.05,15.26,925.17
O000444,1,P0296,1,428.51,0,15.71,444.22
O000445,1,P0172,2,461.92,0,18.86,942.7
O000446,1,P0299,1,28.85,0,22.17,51.02
O000447,1,P0220,1,103.24,0.05,3.55,101.63
O000447,2,P0318,1,432.06,0,6.66,438.72
O000447,3,P0258,1,81.39,0,11.32,92.71
O000448,1,P0129,3,104.68,0,16.55,330.59
O000448,2,P0193,1,216.15,0,12.79,228.94
O000449,1,P0239,1,873.44,0,2,875.44
O000449,2,P0015,1,284.04,0,14.87,298.91
O000449,3,P0215,1,1003.36,0,15.11,1018.47
O000450,1,P0033,2,310.62,0,20.63,641.87
O000451,1,P0152,1,817.49,0.15,19.07,713.94
O000452,1,P0200,3,499.63,0.05,16.7,1440.65
O000452,2,P0302,1,340.59,0,8.52,349.11
O000453,1,P0222,3,182.56,0,16.13,563.81
O000454,1,P0288,1,898.37,0,31.68,930.05
O000455,1,P0232,1,295.67,0.1,18.73,284.83
O000455,2,P0256,1,847.43,0,14.47,861.9
O000456,1,P0211,1,980.09,0.1,2,884.08
O000457,1,P0236,1,397.11,0.1,18.65,376.05
O000457,2,P0120,1,62.98,0.2,9.87,60.25
O000457,3,P0271,1,775.17,0.1,23.74,721.39
O000458,1,P0161,1,67.49,0.05,23.03,87.15
O000459,1,P0061,1,776.86,0.15,2,662.33
O000460,1,P0235,1,6.83,0.1,7.92,14.07
O000461,1,P0152,1,817.49,0,2,819.49
O000461,2,P0181,3,364.59,0,2.68,1096.45
O000461,3,P0254,2,824.63,0,19.22,1668.48
O000462,1,P0257,2,486.52,0,18.34,991.38
O000462,2,P0084,1,294.21,0.05,14.68,294.18
O000463,1,P0238,1,645.9,0.1,24.38,605.69
O000463,2,P0104,2,521.9,0,27.26,1071.06
O000463,3,P0014,1,187.84,0.2,16.73,167.0
O000464,1,P0163,1,825.28,0,29.95,855.23
O000465,1,P0188,1,480.75,0,2.19,482.94
O000466,1,P0157,1,807.11,0,2,809.11
O000467,1,P0165,1,27.21,0.05,14.21,40.06
O000468,1,P0048,3,920.6,0.1,7.02,2492.64
O000468,2,P0317,2,811.43,0,12.37,1635.23
O000468,3,P0059,5,953.24,0,17.42,4783.62
O000469,1,P0236,1,397.11,0.1,15.82,373.22
O000469,2,P0078,1,314.17,0.1,2,284.75
O000470,1,P0237,1,956.17,0,5.66,961.83
O000471,1,P0268,2,214.47,0.05,13.97,421.46
O000471,2,P0005,1,9999.99,0,9.81,10009.8
O000472,1,P0003,2,146.76,0,21.79,315.31
O000473,1,P0295,2,164.98,0.2,20.47,284.44
O000473,2,P0216,1,823.56,0,7.3,830.86
O000474,1,P0246,3,236.21,0,20.87,729.5
O000475,1,P0041,1,126.39,0,11.69,138.08
O000476,1,P0139,1,531.18,0,19.83,551.01
O000477,1,P0291,1,657.02,0,24.05,681.07
O000478,1,P0065,2,492.73,0.1,10.48,897.39
O000478,2,P0051,1,371.95,0.05,25.49,378.84
O000478,3,P0228,1,539.71,0.2,2,433.77
O000479,1,P0129,1,104.68,0.15,26.22,115.2
O000479,2,P0288,1,898.37,0,8.46,906.83
O000480,1,P0044,5,456.63,0.1,3.55,2058.39
O000481,1,P0120,1,62.98,0.1,6.42,63.1
O000481,2,P0161,2,67.49,0,20.1,155.08
O000482,1,P0290,1,617.79,0,6.82,624.61
O000483,1,P0242,2,722.98,0.15,17.29,1246.36
O000484,1,P0240,2,237.45,0,21.41,496.31
O000484,2,P0020,1,1036.19,0.05,18.19,1002.57
O000484,3,P0268,1,214.47,0,17.53,232.0
O000485,1,P0095,4,97.16,0.05,18.83,388.04
O000485,2,P0124,1,336.97,0.15,2,288.42
O000485,3,P0255,1,854.74,0.15,19.37,745.9
O000485,4,P0248,1,363.73,0.2,23.12,314.1
O000486,1,P0293,1,564.26,0,21.79,586.05
O000486,2,P0185,4,8.75,0.1,13.34,44.84
O000486,3,P0236,1,397.11,0.1,12.01,369.41
O000486,4,P0033,1,310.62,0.1,2,281.56
O000487,1,P0305,1,330.82,0.05,2,316.28
O000488,1,P0142,1,483.04,0.05,14.0,472.89
O000489,1,P0200,1,499.63,0.15,2,426.69
O000490,1,P0176,1,265.34,0,2,267.34
O000491,1,P0119,1,229.62,0,23.33,252.95
O000492,1,P0118,2,588.11,0.1,10.68,1069.28
O000493,1,P0101,3,92.83,0,4.52,283.01
O000493,2,P0064,1,145.78,0.05,10.41,148.9
O000493,3,P0276,1,820.81,0,2.04,822.85
O000494,1,P0277,2,49.26,0,7.82,106.34
O000495,1,P0270,1,949.79,0.05,3.73,906.03
O000495,2,P0285,1,53.42,0,4.84,58.26
O000495,3,P0110,1,1039.88,0,5.56,1045.44
O000495,4,P0293,4,564.26,0.1,7.69,2039.03
O000496,1,P0296,1,428.51,0,12.33,440.84
O000496,2,P0273,1,75.24,0.1,12.86,80.58
O000497,1,P0103,1,158.36,0,13.55,171.91
O000498,1,P0193,1,216.15,0.1,18.45,212.98
O000499,1,P0018,1,598.9,0,2,600.9
O000499,2,P0309,1,541.39,0.15,17.38,477.56
O000500,1,P0030,1,122.57,0,26.36,148.93
O000500,2,P0316,2,419.97,0.05,2,799.94
O000500,3,P0012,2,529.58,0.1,26.61,979.85
O000500,4,P0307,4,69.12,0.1,11.71,260.54
O000501,1,P0098,1,701.13,0.1,9.15,640.17
O000502,1,P0030,1,122.57,0,2.33,124.9
O000502,2,P0077,2,20.98,0.2,7.4,40.97
O000503,1,P0280,1,128.6,0,260.91,389.51
O000504,1,P0042,1,584.05,0,12.92,596.97
O000504,2,P0219,2,553.58,0,9.78,1116.94
O000505,1,P0206,1,75.89,0,16.15,92.04
O000505,2,P0001,2,342.26,0,2,686.52
O000506,1,P0312,2,681.66,0,21.59,1384.91
O000506,2,P0291,1,657.02,0,6.19,663.21
O000507,1,P0084,2,294.21,0.15,30.03,530.19
O000508,1,P0070,1,298.91,0.15,14.37,268.44
O000509,1,P0093,3,952.7,0.1,12.94,2585.23
O000510,1,P0068,2,148.48,0.15,15.42,267.84
O000510,2,P0118,1,588.11,0.15,2.66,502.55
O000510,3,P0315,1,174.01,0,11.53,185.54
O000511,1,P0177,1,95.11,0,12.44,107.55
O000512,1,P0039,3,205.22,0,15.4,631.06
O000512,2,P0313,1,555.72,0,2.45,558.17
O000512,3,P0256,1,847.43,0.05,16.95,822.01
O000513,1,P0041,1,126.39,0,2,128.39
O000513,2,P0157,1,807.11,0,26.28,833.39
O000513,3,P0074,1,81.29,0,12.19,93.48
O000513,4,P0317,1,811.43,0,2,813.43
O000514,1,P0229,4,81.64,0,22.46,349.02
O000515,1,P0081,2,312.38,0.1,18.03,580.31
O000516,1,P0318,1,432.06,0,11.74,443.8
O000516,2,P0159,2,343.13,0,18.58,704.84
O000516,3,P0308,1,109.62,0.1,21.08,119.74
O000517,1,P0116,3,339.23,0.05,2,968.81
O000517,2,P0056,2,581.05,0,14.38,1176.48
O000517,3,P0142,2,483.04,0.05,2.72,920.5
O000518,1,P0258,1,81.39,0,6.13,87.52
O000519,1,P0145,2,247.46,0.15,2,422.68
O000520,1,P0270,1,949.79,0,7.87,957.66
O000520,2,P0286,1,518.79,0.05,2.57,495.42
O000520,3,P0096,1,224.82,0,10.37,235.19
O000521,1,P0111,2,127.38,0,20.15,274.91
O000522,1,P0147,1,535.43,0.05,10.73,519.39
O000523,1,P0222,2,182.56,0,2.86,367.98
O000524,1,P0244,1,316.68,0.1,16.12,301.13
O000524,2,P0263,1,574.22,0.05,18.23,563.74
O000524,3,P0207,3,469.0,0,20.98,1427.98
O000525,1,P0061,5,776.86,0.1,23.84,3519.71
O000526,1,P0181,1,364.59,0,19.62,384.21
O000527,1,P0276,1,820.81,0.05,11.37,791.14
O000528,1,P0140,1,227.4,0.2,20.6,202.52
O000529,1,P0222,4,182.56,0,23.35,753.59
O000529,2,P0180,1,358.61,0.05,23.44,364.12
O000529,3,P0051,2,371.95,0,19.09,762.99
O000529,4,P0079,1,165.37,0,5.85,171.22
O000530,1,P0202,1,115.37,0,15.86,131.23
O000531,1,P0113,1,814.98,0,15.28,830.26
O000531,2,P0285,1,53.42,0,15.66,69.08
O000532,1,P0317,1,811.43,0,22.87,834.3
O000533,1,P0176,1,265.34,0,2,267.34
O000533,2,P0247,1,315.54,0,17.37,332.91
O000533,3,P0115,1,602.48,0.1,12.65,554.88
O000533,4,P0272,1,724.17,0,3.17,727.34
O000534,1,P0004,1,803.36,0.05,-5.0,777.01
O000535,1,P0269,1,256.16,0.05,2.98,246.33
O000536,1,P0251,1,266.39,0,2,268.39
O000537,1,P0136,2,784.55,0,19.95,1589.05
O000537,2,P0227,3,292.14,0.15,2,746.96
O000538,1,P0144,2,649.77,0,13.62,1313.16
O000538,2,P0284,1,501.64,0,15.13,516.77
O000539,1,P0045,2,72.1,0,22.73,166.93
O000539,2,P0181,1,364.59,0.1,33.62,361.75
O000539,3,P0001,1,342.26,0.15,2,292.92
O000540,1,P0243,1,711.65,0.05,15.14,691.21
O000540,2,P0136,2,784.55,0,13.06,1582.16
O000541,1,P0244,1,316.68,0,13.33,330.01
O000541,2,P0290,1,617.79,0,27.12,644.91
O000541,3,P0241,2,307.92,0,2,617.84
O000542,1,P0278,3,480.16,0.05,12.87,1381.33
O000542,2,P0062,1,673.39,0,24.71,698.1
O000543,1,P0229,3,81.64,0,21.2,266.12
O000543,2,P0005,2,9999.99,0,10.79,20010.77
O000543,3,P0172,1,461.92,0,14.09,476.01
O000544,1,P0110,1,1039.88,0.15,5.43,889.33
O000545,1,P0220,1,103.24,0.05,21.23,119.31
O000545,2,P0253,1,162.64,0.05,2,156.51
O000545,3,P0266,1,242.67,0,33.36,276.03
O000546,1,P0319,1,702.73,0,26.39,729.12
O000546,2,P0206,2,75.89,0,8.25,160.03
O000547,1,P0003,1,146.76,0,8.47,155.23
O000547,2,P0012,1,529.58,0.2,23.35,447.01
O000547,3,P0150,1,23.53,0.15,2,22.0
O000548,1,P0169,1,410.06,0,6.93,416.99
O000549,1,P0215,2,1003.36,0.05,11.86,1918.24
O000549,2,P0271,1,775.17,0,15.8,790.97
O000550,1,P0167,2,9.0,0,16.03,34.03
O000551,1,P0069,1,423.73,0,13.1,436.83
O000552,1,P0020,1,1036.19,0,10.43,1046.62
O000553,1,P0251,1,266.39,0,15.12,281.51
O000553,2,P0061,1,776.86,0,28.94,805.8
O000554,1,P0026,1,659.65,0,5.28,664.93
O000555,1,P0110,2,1039.88,0.15,19.66,1787.46
O000555,2,P0105,1,18.23,0.1,11.38,27.79
O000555,3,P0191,1,654.69,0,12.79,667.48
O000555,4,P0248,1,363.73,0,7.08,370.81
O000556,1,P0125,1,329.73,0,2,331.73
O000556,2,P0036,1,67.34,0.05,9.06,73.03
O000557,1,P0222,1,182.56,0,2,184.56
O000557,2,P0125,1,329.73,0.05,7.39,320.63
O000557,3,P0256,1,847.43,0.05,13.58,818.64
O000558,1,P0208,1,723.84,0,11.72,735.56
O000558,2,P0223,1,72.48,0,2.04,74.52
O000559,1,P0160,1,413.02,0.05,14.35,406.72
O000559,2,P0199,1,324.1,0.05,22.32,330.21
O000560,1,P0194,2,140.84,0.05,22.16,289.76
O000561,1,P0070,1,298.91,0,13.03,311.94
O000561,2,P0137,2,168.37,0.1,14.41,317.48
O000562,1,P0167,1,9.0,0,5.87,14.87
O000563,1,P0134,3,574.47,0,29.43,1752.84
O000563,2,P0131,1,185.19,0,8.46,193.65
O000564,1,P0167,1,9.0,0.05,13.0,21.55
O000565,1,P0257,3,486.52,0,10.77,1470.33
O000565,2,P0244,1,316.68,0.05,9.11,309.96
O000566,1,P0152,1,817.49,0.1,5.01,740.75
O000567,1,P0004,1,803.36,0,20.25,823.61
O000568,1,P0236,1,397.11,0.2,8.55,326.24
O000569,1,P0012,1,529.58,0,22.04,551.62
O000570,1,P0224,1,355.54,0.05,7.19,344.95
O000570,2,P0282,2,856.4,0.2,20.43,1390.67
O000570,3,P0250,2,375.47,0,16.86,767.8
O000571,1,P0029,3,490.19,0.05,8.8,1405.84
O000572,1,P0034,2,293.49,0,5.3,592.28
O000572,2,P0166,1,20.64,0,9.04,29.68
O000573,1,P0135,1,504.23,0,25.49,529.72
O000573,2,P0120,2,62.98,0,18.2,144.16
O000574,1,P0048,1,920.6,0.1,10.68,839.22
O000574,2,P0230,1,438.21,0.05,6.71,423.01
O000575,1,P0281,1,372.41,0.1,21.54,356.71
O000576,1,P0189,1,630.91,0.15,27.98,564.25
O000576,2,P0240,1,237.45,0,11.04,248.49
O000576,3,P0011,1,363.12,0.05,10.43,355.39
O000577,1,P0113,1,814.98,0,10.15,825.13
O000577,2,P0224,1,355.54,0,22.25,377.79
O000577,3,P0002,2,556.12,0.05,4.75,1061.38
O000578,1,P0308,3,109.62,0,21.15,350.01
O000579,1,P0145,2,247.46,0.05,10.49,480.66
O000579,2,P0272,2,724.17,0.15,14.03,1245.12
O000580,1,P0158,1,130.71,0,6.85,137.56
O000580,2,P0111,2,127.38,0,13.33,268.09
O000581,1,P0109,1,194.26,0.05,9.87,194.42
O000581,2,P0040,1,354.01,0.1,11.21,329.82
O000582,1,P0149,1,858.19,0,9.08,867.27
O000582,2,P0189,1,630.91,0,3.73,634.64
O000583,1,P0038,3,778.2,0.05,14.73,2232.6
O000584,1,P0303,2,483.69,0,2,969.38
O000585,1,P0140,1,227.4,0.1,16.47,221.13
O000585,2,P0137,1,168.37,0.05,12.44,172.39
O000585,3,P0055,1,237.15,0.15,27.6,229.18
O000586,1,P0165,1,27.21,0,2,29.21
O000587,1,P0084,1,294.21,0,11.8,306.01
O000588,1,P0152,1,817.49,0,12.98,830.47
O000589,1,P0227,1,292.14,0.1,16.03,278.96
O000590,1,P0264,1,502.16,0.05,2,479.05
O000591,1,P0221,2,188.81,0.15,3.85,324.83
O000592,1,P0082,1,362.46,0.05,9.24,353.58
O000592,2,P0293,1,564.26,0.1,14.01,521.84
O000593,1,P0084,2,294.21,0,2,590.42
O000594,1,P0127,1,597.61,0.05,30.71,598.44
O000594,2,P0198,1,764.66,0.05,5.85,732.28
O000595,1,P0129,3,104.68,0.2,2,253.23
O000596,1,P0230,1,438.21,0,20.35,458.56
O000597,1,P0039,1,205.22,0,2,207.22
O000597,2,P0021,1,806.92,0.1,6.78,733.01
O000597,3,P0230,2,438.21,0.1,2,790.78
O000598,1,P0304,5,396.52,0,6.34,1988.94
O000598,2,P0107,2,435.88,0.05,9.85,838.02
O000598,3,P0092,1,901.51,0.1,16.65,828.01
O000598,4,P0249,1,575.36,0,9.69,585.05
O000599,1,P0042,2,584.05,0.05,2.01,1111.7
O000600,1,P0313,2,555.72,0,13.78,1125.22
O000600,2,P0314,1,745.22,0.1,3.35,674.05
O000601,1,P0097,1,267.08,0,8.4,275.48
O000601,2,P0018,1,598.9,0,22.97,621.87
O000601,3,P0168,1,45.44,0,6.04,51.48
O000602,1,P0215,2,1003.36,0,2,2008.72
O000603,1,P0292,1,386.72,0.15,2,330.71
O000603,2,P0118,2,588.11,0,21.53,1197.75
O000604,1,P0258,1,81.39,0,13.47,94.86
O000604,2,P0207,2,469.0,0,2,940.0
O000604,3,P0083,1,594.36,0,10.12,604.48
O000604,4,P0124,1,336.97,0.15,5.54,291.96
O000605,1,P0245,1,489.42,0,24.61,514.03
O000605,2,P0006,1,202.12,0,13.25,215.37
O000606,1,P0156,1,90.87,0.1,13.78,95.56
O000607,1,P0284,1,501.64,0,2,503.64
O000607,2,P0233,1,84.69,0,8.89,93.58
O000608,1,P0301,1,263.33,0,2,265.33
O000609,1,P0249,2,575.36,0,2,1152.72
O000610,1,P0211,1,980.09,0,4.25,984.34
O000611,1,P0137,3,168.37,0.1,2,456.6
O000611,2,P0145,1,247.46,0,17.83,265.29
